name;text;duration;start_clock;end_sec;start_sec;start_min;end_min;video_id
Erling Bonnesen;Tak for det. Jeg er udmærket bekendt med, at også SF lavede en indsats. Det gør de fleste miljøministre uanset partifarve for at prøve at håndtere nogle af de her problemer. For der er jo ikke nogen, der er uenige i, at sådan nogle forureningsting skal man forsøge at gøre noget ved. Men jeg henviste også sådan bare lige med et passende lille venligt vink til, at selv om SF også har været i regering, var der ikke bare blevet ryddet totalt op. Men vi deler jo alle sammen ambitionen om, at når man deltager i finanslovsforhandlinger, uanset om man er regeringsparti eller oppositionsparti, så prøver man at få mest mulig hastighed på de her ting.;37.0;16:30:56;12725;12688;3:31:28;3:32:05;40
Erling Bonnesen;(Talen er under udarbejdelse);39.0;15:57:27;10718;10679;2:57:59;2:58:38;40
Steffen Larsen;Jeg kan lige starte med at afsløre over for spørgeren, at det, jeg jo nævnte om ældreplejen, var altså ikke signalementer, men bureaukrati. Det er ikke bureaukratiet, der er nødvendigt her, og det er også derfor, at vi ikke støtter det her forslag. Det vil jo lægge en bureaukratisk byrde på politiet, på retsvæsenet og på andre dele af vores retssystem, for den sags skyld, netop at skulle journalisere. Nej, altså, i Liberal Alliance går vi ind for, at der skal være en øget gennemsigtighed, og det ser vi jo, at der er i ret høj grad i Danmark, i forhold til hvad vi ser i nogle af vores nabolande. Man kan også nævne Tyskland som et land, der har haft problemer med den politiske korrekthed på det her område i mange år. Politiet har simpelt hen ikke offentliggjort ordentlige signalementer. Jeg kan jo bare nævne Köln til nytårsaften i 2016 eller 2017, tror jeg det var, hvor vi jo så de samme problemer, nemlig at man ikke kunne fortælle, hvem det var, der havde begået en forbrydelse.;60.0;16:27:21;12534;12474;3:27:54;3:28:54;44
Steffen Larsen;Jeg kan jo følge det lidt op. I Berlingske skriver juristen og direktøren for tænketanken Justitia, at danske regeringer adskillige gange har sluttet op om den amerikanske linje og skrevet under på dokumenter, der slår fast, at blasfemiforbud og begrænsninger af blasfemi er i strid med menneskerettighederne, og som opfordrer alle stater til at ophæve sådanne love. Det er en tilgang, som Danmark har forladt, hvorfor vi har svækket den demokratiske og frihedsorienterede front i en helt afgørende international værdikamp, hvor indsatsen er høj. Maner det ikke også til eftertanke, når vi kan se, at amerikanerne – godt nok i det her led – går ud og siger, at vi gør det modsatte af, hvad vi egentlig selv har skrevet under på og støtter?;43.0;13:11:45;795;752;0:12:32;0:13:15;41
Steffen Larsen;Mange tak, hr. formand. Lad mig bare lige starte med at slå fast, at voldtægt er en modbydelig forbrydelse, ligesom også anklagen om at have begået en voldtægt er et ekstremt indgribende socialt stigma, og det er derfor vigtigt, at vi behandler det her emne med den største alvor. Det er det eneste, ofrene for disse forbrydelser kan være tjent med. Det er vigtigt, at vi her i Folketinget og i samfundet generelt har et højt vidensniveau om forbrydelser, da det kan hjælpe med at forhindre og forebygge kriminalitet. Det er derfor også ønskværdigt, at vidensgrundlaget om voldtægtsforbrydelser forbedres, da det nuværende videngrundlag er gammelt og derudover, at lovgivningen på området er blevet lavet om, så vi står i den situation, at det ikke blot er et gammelt, men også utidssvarende vidensgrundlag, vi står tilbage med. Vi støtter derfor i Liberal Alliance forslaget, da vi har brug for ny viden om, hvad der sker på dette område efter samtykkelovens indførelse og de ændrede adfærdsmønstre, som det i den forbindelse kan have medført. Tak.;67.0;17:23:41;15921;15854;4:24:14;4:25:21;44
Sigurd Agersnap;Tak for ordet, formand. Hvis man følger debatten derhjemme, kan man jo godt få indtrykket af, at det her er en ren ekspeditionssag, og at vi er enige i Folketinget. Det sidste vil jeg bekræfte. Jeg tror, at vi er enige. Selvfølgelig opdaterer vi listen over lande omfattet af danske defensive foranstaltninger i forhold til skattely, når EU's skattelyliste også bliver opdateret. Men jeg vil lige knytte et par ord til EU's liste over skattelylande – dels fordi listen er mangelfuld, dels fordi den faktisk også kan have en effekt. Når listen kan have en effekt, er det jo, fordi den lægger et pres på det enkelte land i forhold til at ændre deres skattelovgivning, så de kan komme af listen igen. Det betyder også, at selv om det må eller vil have konsekvenser for europæiske virksomheder, som har investeret i det land, er man nødt til at gennemføre sanktionerne, for at vi dermed kan presse verdens lande mod større skatteåbenhed og undgå skattelykonstruktioner. Skattely koster samlet set verden over 2.000 mia. kr. Der er forskellige estimater, men det er store beløb, der er i skattely. Så man undgår bl.a. den danske skatteopkrævning, men også skatteopkrævning i en række af verdens udviklingslande. Så det, at vi stadig væk har skattely, hvor man snylter på den samlede skattebetaling, er dybt problematisk, og derfor er det afgørende, at man gennemfører de sanktioner, der følger med EU's skattelyliste. Det andet er så, at EU's liste desværre er stærkt mangelfuld. Det er den først og fremmest, fordi europæiske lande ikke kan optræde på skattelylisten, selv om vi ved fra utallige læk, at der er klare skattely i Europa. Man kan nævne Luxembourg som et af dem. Det er lande, som slår sig op på at sikre, at virksomheder betaler en for lav skat, og ikke udveksler skatteoplysninger med andre europæiske skattemyndigheder, og som derfor på alle måder lever op til kravene til at være på listen over skattelylande. Det bør ændres. Det kan vi ikke gøre her fra Folketinget, for det er et spørgsmål i EU, men deterproblematisk. På samme måde ved vi også, at der er en række skattely uden for EU, som heller ikke er opført på listen. Det er skattely som Cayman Islands og Bermuda, som har utallige læk og utallige eksempler på, at der bliver spekuleret i skatten. Så i SF støtter vi selvfølgelig, at vi opdaterer den danske lovgivning, i forhold til hvad for nogle lande der skal have sanktioner. Det indbefatter, som ordføreren for Venstre, hr. Kim Valentin, siger, selvfølgelig også, at de lande, der nu lever op til kravene, bliver flyttet ud af listen over dem, der skal have sanktioner. Og samtidig er vi stadig kritiske over for, at EU's skattelyliste ikke er fyldestgørende.;149.0;15:34:28;9464;9315;2:35:15;2:37:44;41
Peter Hummelgaard;Tak for ordet. Der er ikke nogen tvivl om, at det kan have og jo har enorme konsekvenser for den enkelte virksomhed eller borgere, som måtte blive udsat for eksempelvis et ransomwareangreb. Politiet har i de senere år oplevet en stor stigning i anmeldelser af sager om it-relateret økonomisk kriminalitet, og samtidig er sagernes kompleksitet steget. Det gælder ikke mindst for sager om ransomwareangreb, hvor gerningspersonerne gemmer sig bag krypterede tjenester og også ofte befinder sig i lande, der kan være svære at samarbejde med. Det er heller ikke nogen hemmelighed, at de seneste års udvikling på området har udfordret politiets håndtering og efterforskning af sager om it-relateret økonomisk kriminalitet. Derfor har vi fra politisk hold også iværksat flere tiltag de seneste år, der generelt skal styrke kampen mod it-relateret kriminalitet. Jeg ved, at politiet også løbende arbejder med at styrke sin indsats på området. Den styrkede indsats omfatter både en styrkelse af sagsbehandlingen af sager om it-relateret kriminalitet og også en styrkelse af den forebyggende indsats på området. Eksempelvis er der som led i en digital tryghedspakke fra efteråret 2022 sket en styrkelse af politiets uddannelsestilbud til efterforskere af sager om bl.a. it-relateret økonomisk kriminalitet. Desuden er politiets sagsbehandling inden for it-relateret økonomisk kriminalitet blevet styrket ved at tilføre yderligere medarbejdere til området. Og herudover har National enhed for Særlig Kriminalitet i foråret 2023 oprettet et responsteam, som skal rykke hurtigt ud i sager om ransomware for at indsamle bevismateriale. Der er således allerede gjort meget på det her område, og Rigspolitiet vurderer, at de tiltag, som er iværksat, også vil løfte bekæmpelsen af it-relateret kriminalitet generelt, og at vi fortsat mangler at se den fulde effekt af de seneste tiltag. Jeg vil ikke udelukke, at der kan være behov for at styrke kampen mod it-relateret kriminalitet yderligere, og det gælder ikke mindst i forhold til forebyggelse, så vi også i videst muligt omfang undgår, at virksomheder og borgere bliver ramt af it-relateret kriminalitet. Tak for ordet.;124.0;13:41:11;2642;2518;0:41:58;0:44:02;41
Preben Bang Henriksen;I § 818, stk. 1, nr. 2, står der, at offentliggørelse skal antages at være af væsentlig betydning for efterforskningen. Det er et efterforskningsredskab, vi har fat i her. De regler, vi har i dag, er ikke regler, der kan anvendes, efter at der er afsagt dom, så på den måde skal der i hvert fald laves om. Lad mig så lige gribe fat i det, som ordføreren sagde om, at man vil have offentliggjort, hvilke typer af mennesker det er. Det får mig bare til at tænke på, hvad der skal stå. Skal der stå, at det var fem danskere? Der er meget andet, for der er også køn og alt muligt andet, der så skal offentliggøres. Skal det offentliggøres, at det er nogle danskere, to nordmænd, fire svenskere og en dansker af den og den højde osv. osv.? Skal alt det beskrives, og hvordan skal domstolene i øvrigt få tid til at lave den beskrivelse? Det samme gælder politiet, som vi fra andre debatter jo også er helt klar over er spændt hårdt for. Det nævnes jo ikke mindst fra spørgerens parti, så jeg kan ikke lige se, at man har tid til det her.;64.0;16:08:17;11394;11330;3:08:50;3:09:54;44
Preben Bang Henriksen;Jeg kan lige så gribe fat i det sidste, som den socialdemokratiske ordfører sagde, for det, man måske mere efterspørger, er, atmediernei højere grad beskriver etnicitet og herkomst hos de domfældte. Det er jo sådan set ikke Folketingets bord her. Jeg må gøre opmærksom på, at retsplejen i Danmark som altovervejende udgangspunkt er offentlig. Domme er offentlige. Det er flere hundrede år siden, vi havde hemmelige domme, og skulle man være helt i tvivl, kan man gå en tur i byretten og kigge på retslisterne. Så får man set, hvem det er, der er tiltalt, og jeg tror ikke, det i givet fald kræver meget fantasi at finde ud af herkomsten. Så der er jo ikke noget, der holdes skjult, men det, man ønsker, er måske, at der ligesom skal skrives et manuskript til aviserne. Det må pressen altså selv finde ud af efter min mening. Så vidt jeg kan se på forslaget her, ønsker man to ting. Den ene er, at politiet altid oplyser et præcist signalement ved udgivelse af døgnrapporter eller omtale af specifikke hændelser. Jeg må sige, at der jo står meget døgnrapporterne. Der står altså også, om det er en 13-årig dreng, der har stjålet et eller andet i en forretning, som politiet så har fået en anmeldelse om. Det vil altså sige folk, der ikke kan straffes på normal vis. Det kan være mentalt handicappede personer og lignende, som der så pludselig skal sendes et præcist signalement ud af, og det til trods for, at politiet sikkert udmærket ved, hvem det er. Der er jo lidt af en misforståelse i forhold til det her med muligheden for et signalement. Det, der står i retsplejelovens § 818, er jo, at det jo altså er et efterforskningsskridt, hvad justitsministeren også var inde på. Hvis man ved, hvem det er, så er det jo ikke det, man skal diskutere, så jeg vil sige, at forslagets første del altså betyder, at der skal signalement af alle, gamle som ældre og også dem, man i forvejen ved hvem er. Men er det så ikke sådan, at man er ude på at give en ekstra straf? Er det ikke det, vi så i givet fald skal lave om på, hvis det er det, der skal diskuteres? Den anden ting er, at regeringen skal udarbejde initiativer, som sikrer, at politi og domstole journaliserer et præcist signalement af anholdte, mistænkte, sigtede, tiltalte og dømte. Altså, jeg kan kun sige til de partier, som ellers mener, at domstolene fungerer rimelig langsomt – det tror jeg nok at de fleste af os mener – at hvis dommerne skal belastes med det her arbejde oveni, kommer det godt nok ikke til at gå hurtigere ved domstolene. Og jeg vil igen sige, som justitsministeren sagde, at i vidt omfang findes de oplysninger jo allerede i dag. Selvfølgelig skal debatten basere sig på faktuelle oplysninger, men der er jo ikke noget, der holdes skjult for folk i den her sammenhæng, så derfor mener vi ikke, der er behov for det, der anføres i beslutningsforslaget, og det får derfor ikke Venstres stemme.;195.0;16:03:49;11257;11062;3:04:22;3:07:37;44
Hans Kristian Skibby;Tak, hr. formand. Det her lovforslag kan man jo godt sige viser en stor grad af rettidig omhu i forhold til at imødegå nogle af de kreative tendenser, der er, og som har været der i årevis, havde jeg nær sagt. Det er jo heller ikke et ukendt fænomen i Danmark, at der findes virksomheder og selskaber, som har spekuleret i at lægge deres virksomhed og ejerskab forskellige steder for på den baggrund jo at kunne spare nogle penge forskellige steder. Jeg vil nu alligevel på vegne af Danmarksdemokraterne også have lov til at sige, at det her lovforslag jo trods alt er et stort skridt i den rigtige retning. Men det er måske stadigvæk også en lidt, ligesom SF's ordfører var inde på, indskrænket rettidig omhu, vi begiver os ud i. Men vi erkender også, at det kan være vanskeligt, og det er jo også, sådan som Venstres ordfører stillede spørgsmål om, et spørgsmål om de retlige principper, hvis man har en formodning om, at det også foregår inden for de lande, der er medlem af EU, og hvis man har nogle byrder i forhold til det. Men jeg tror egentlig ikke, at det er det, der er kendetegnet ved det her lovforslag, altså at man ikke accepterer de udfordringer. Men de må komme i den rækkefølge, som de nu engang gør. Med det her lovforslag lægger skatteministeren jo op til, at der vises rettidig omhu, i forhold til at man får nogle lande eller nogle områder og geografiske egne på listen, f.eks. Antigua og  Barbuda, Belize og Seychellerne. Og så er der også nogle steder, hvor man kan se at tallene er gået den rigtige vej: Costa Rica, De Britiske Jomfruøer og Marshalløerne. Det betyder, at man har nogle områder, der bliver trukket aflisterne. Sådan skal det være, og vi hilser det velkommen. Vi synes også, at det giver god mening, at vi hele tiden er obs på, at når der sker de her forbedringer – eller forværringer andre steder – så skal vi også i forhold til EU's sortliste over skattelyområder være parate til at få det flyttet i den rigtige retning. Så vi støtter lovforslaget.;127.0;15:38:40;9694;9567;2:39:27;2:41:34;41
Bjørn Brandenborg;Det er jeg – nok ikke overraskende – heller ikke enig i. Jeg tror, at det, som ministeren og jeg også selv insisterer på, er jo, at politiet har mulighed for at passe sit arbejde og gøre det på den måde, som politiet også selv synes er den bedste måde at gøre det på, og det er jo bl.a. at bruge signalementer. Jeg ved ikke, hvorfra ordføreren har fået den der forståelse af, at man ikke gør det. Altså, jeg synes, at man i flæng heldigvis ser, at politiet også bruger, hvordan folk ser ud, hvilken etnicitet de har osv., når de laver signalementer, fordi de netop skal bruges til at kunne opklare nogle af de meget alvorlige forbrydelser.;33.0;15:59:53;10859;10826;3:00:26;3:00:59;44
Bjørn Brandenborg;Tak for det. Jamen der er sådan set ikke noget, vi er bange for, og det er jo fair nok, at man er uenig i, at man skal bruge mere tid til at få undersøgt flere domme. Jeg vidste ikke, at fru Mette Thiesen nu på den korte tid her er blevet tilhænger af, at vi skal have mere viden om den her lovgivning med udgangspunkt i at finde ud af, hvordan vi kan gøre noget. Der er ikke noget, der tyder på, at den kritik, som fru Mette Thiesen rejser i forhold til det her forslag, har noget på sig. Altså, der er både kommet en vurdering fra Rigsadvokaten og fra statsadvokaten, og den er jeg meget, meget tryg ved at læne mig op ad.;34.0;17:03:00;14647;14613;4:03:33;4:04:07;44
Bjørn Brandenborg;Tak. Jeg synes ikke, at spørgeren lyder målløs, men tak for spørgsmålet. Men det er jo det, som jeg lige sagde i forhold til det forslag, som ordføreren her fremsætter, og som handler om at lave en ny undersøgelse, der med udgangspunkt i en gammel undersøgelse skal være færdig inden årets udgang. Der siger jeg, at man må se det forslag i lyset af, at vi for ikke særlig lang tid siden, altså for et par år siden – jeg tror selv, at ordføreren var ordfører på det forslag – indførte den nye samtykkebaserede bestemmelse i straffeloven, hvad der jo gør, at mange af de sager, der kører nu, er forholdsvis nye. Derfor er der ikke så mange af dem, og derfor venter vi på, at der er et bedre datagrundlag, end der er nu.;38.0;17:01:03;14534;14496;4:01:36;4:02:14;44
Bjørn Brandenborg;Tak for ordet, formand. Beslutningsforslaget lægger op til to ting, nemlig for det første, at politiet altid skal offentliggøre præcise signalementer af konkrete personer i forbindelse med udgivelsen af døgnrapporter eller ved omtale af specifikke hændelser over for offentligheden eller medier, og for det andet, at politiet og domstolene skal journalisere et præcist signalement af anholdte, mistænkte, sigtede, tiltalte og dømte personer. Som begrundelse for forslagene skriver forslagsstillerne bl.a., at det er vigtigt, at borgerne har adgang til præcise og nuancerede og omfattende oplysninger om alle former for kriminalitet og personerne bag. Det vil ifølge forslagsstillerne danne grundlag for en mere informeret og objektiv debat om indvandring, kriminalitetsbekæmpelse og samfundssikkerhed. Vi skal til enhver tid kunne tage en åben og konstruktiv debat om den kriminalitet, vi ser i vores samfund. Det er noget, som påvirker os alle, og det er i vores fælles interesse at forstå, hvad årsagerne er, og få diskuteret udfordringerne og løsningerne. Så langt er vi enige med forslagsstillerne. Men når vi nu ikke støtter forslaget, for det gør vi ikke, er det, fordi vi i Socialdemokratiet ikke mener, at det, der foreslås her, er noget, der vil bidrage til at tjene det formål. Politiet bruger offentliggørelse af signalementer som en del af deres efterforskning. Det gør de selvfølgelig kun, når der er grundlag for det. Politiet og domstolene journaliserer de oplysninger, som er relevante for en sag. Hvis et signalement har haft betydning for en konkret sag, så journaliseres det. Vi kan ikke se, hvordan det at skrue op for offentliggørelsen og journaliseringen af en masse signalementer vil kunne bidrage til noget til den debat. Så vi støtter ikke forslaget. Tak for ordet.;99.0;15:55:43;10675;10576;2:56:16;2:57:55;44
Kaare Dybvad Bek;Tak for spørgsmålet. Jeg er enig i, at tallene fra Frontex understreger, at vi står i en migrationskrise. Vi skal tilbage til 2016 for at finde et år, hvor der var flere spontane asylansøgere, end der er i år. Det har enormt store konsekvenser. For det første er der tusindvis af mennesker, som dør på vej over. For det andet bliver rigtig mange mennesker, som egentlig har større asylkrav eller mere væsentlige asylkrav, efterladt i nærområderne. Det er derfor, vi i regeringen arbejder for et nyt europæisk asylsystem, hvor den irregulære migration bliver stoppet og man i stedet får en ordnet måde at søge asyl i Europa på. Jeg er tilfreds med, at der efter 3 års svære forhandlinger her kort før jul blev opnået enighed om hovedelementerne i den nye migrations- og asylpagt. Vi får sikkerheden styrket ved de ydre grænser. Der kommer bedre screening, obligatoriske grænseprocedurer, bedre registrering af asylansøgere og irregulære migranter, og vi arbejder også for at bekæmpe irregulær migration og smuglernetværk gennem styrket kontrol med EU's ydre grænser. Vi bidrager hvert år fra Danmarks side til Frontex med personel og kapacitetsbidrag i form af bl.a. fly, helikoptere, patruljebåde og køretøjer til de lande, der ligger i grænseområderne. Men det er vores klare overbevisning i regeringen, at der ud over de nuværende indsatser er brug for at forebygge og adressere den irregulære migration helt grundlæggende, og det er derfor, vi ønsker, at der skal laves en aftale med et tredjeland uden for EU. Det bruger jeg meget af min tid på at tale om og på at overbevise andre europæiske lande om, og jeg føler faktisk også, hvis jeg skal være ærlig, at der er en del, som lytter til det, og som også er interesseret i at ændre grundlæggende på den måde, som migrationen foregår til Europa på. Tak for ordet.;106.0;13:57:29;3602;3496;0:58:16;1:00:02;41
Kaare Dybvad Bek;Tak for det spørgsmål. Jeg vil starte med at sige, at det er en stor ære at få et dansk statsborgerskab, og det er også – som jeg er sikker på at spørgeren også er enig i – en tillidserklæring fra det danske samfund. Det er betinget af, at man ud over at leve op til en række betingelser, også strenge betingelser, deltager i en grundlovsceremoni. Der skal man skrive under på, at man vil overholde grundloven og respektere grundlæggende danske værdier og retsprincipper, og derudover skal man udveksle et håndtryk med borgmesteren eller rådmanden. Kravet om at deltage i en grundlovsceremoni og udveksle håndtryk for at blive dansk statsborger blev indført i 2018, og det er blevet videreført, senest med den gældende indfødsretsaftale fra 2021. Med grundlovsceremonien mener jeg vi har fået skabt en festlig dag, hvor man har mulighed for at markere, at det at få statsborgerskab i Danmark er noget særligt, og for mange i kommunerne er det jo en festdag, hvor familien kommer med flag og højtideligholder seancen. Det synes jeg er en god måde at gøre det på, og jeg synes, vi skal holde fast i, at man giver et håndtryk. Håndtrykket er i min optik med til også at højtideligholde selve tildelingen af statsborgerskab. Så det mener jeg man skal blive ved med, og det synes jeg er en god ordning, vi har fået lavet.;85.0;13:47:17;2969;2884;0:48:04;0:49:29;41
Kim Edberg Andersen;Nu er jeg også selv blevet akademiker sent i livet heldigvis, og jeg var håndværker først. Jeg vil gerne se den dør, der er sat op uden søm og skruer. Det trick ville jeg stadig væk gerne have lært, for det er der. Det er måden, man monterer tingene på, så de skal jo fjernes. Så hvis du på et tidspunkt skal genbruge et spær, som godt kan genbruges en til en, hvis det er godt træ, skal du have sømmene ud, og med hensyn til sådan nogle gamle søm på 10 tommer, der er godt rustne, vil jeg sige held og lykke med det, for det kræver det, uden det skal være utilfredsstillende. Så jeg bliver bare nødt til at sige, at det ikke er gennemtænkt. Tanken er god, vi vil gerne derhen, og vi ved, at vi især kommer til at mangle rigtig meget grus, men det er det, vi bruger nu. Vi tager test af asbest, inden vi tager noget ned. Asbest er også i fliselim, som fra gammel tid blev brugt i forbindelse med klinker. Maling fra før 1968 skal sandblæses ned og til deponi, så der er masser af ting, vi gør i forvejen. Det, jeg bare siger, er, at det her er meget, meget vidtgående, og det er ikke særlig gennemtænkt.;62.0;13:56:29;3483;3421;0:57:01;0:58:03;40
Kim Edberg Andersen;Det er jo ikke bedre håndværk, at du kan finde ud af at mure med en gammel sten i forhold til en ny sten, for håndværket er det samme. Det bliver jeg nødt til at sige. Jeg har lagt mange af dem, og håndværket er det samme. Virkeligheden er jo bare, at de bliver porøse, når de har været ydre facadesten i nogle år, så held og lykke med at få et hus til at holde i 100 år med gamle sten. Men jeg bliver bare nødt til at sige, at vi allerede nu har et regelsæt for asbest og for farlige materialer, men hvis det så ikke bliver overholdt med den lovgivning, der er nu, skal vi håndhæve den lovgivning. Nu kommer der en ny lovgivning, der er meget, meget vidtgående, og det, jeg faktisk er allermest bekymret for, er, at der er en husejer, der lige pludselig står med en kæmpemæssig regning for at få revet noget ned, som vi hiver ned over hovedet på dem. Det er bare det, der er min store bekymring. Det primære, jeg vil sige, er: Lad os nu friholde almindelige husejere, altså ganske almindelige enfamiliehuse. Jeg bor på landet, og til det der med 250 m2vil jeg sige, at jeg har meget mere end 250 m2i mit hovedhus, så jeg kan ikke se, hvorfor jeg skal stilles dårligere i lovgivningen end alle andre.;57.0;13:58:05;3574;3517;0:58:37;0:59:34;40
Kim Edberg Andersen;Jamen jeg bliver nødt til at hjælpe ministeren, for det er det nemmeste i verden at finde ud af, om noget er registreret som et enfamilieshus eller ej. Det er bare at gå ind på OIS.dk, og der står det. Det så er det første, som håndværkere slår op i for at finde ud af, om de skal køre efter det ene regelsæt eller efter det andet. Det, man gør nu, er, at man fritager nogle, som bor i små huse, for en regning – sikkert i nogle vælgerkredse her på Sjælland – og så rammer man igen nogle mennesker uden for byerne. Hvis det er meningen, at parcelhusene skal holdes ude, er det vel familiernes hjem, der skal holdes ude. Og min bekymring går på, at det bliver så voldsomt dyrt at drive noget ned nu – det bliver så voldsomt dyrt, minister, at du kommer til at have nogle, der kommer til at være stavnsbundne, fordi de ikke har råd til at rive ned. Så må de bo i det gamle. Og det er i hvert fald ikke godt i forhold til CO2'en.;42.0;14:14:41;4555;4513;1:15:13;1:15:55;40
Anders Kronborg;Men det er jo ret alvorligt – det er jo ret alvorligt – hvis man f.eks. har slået en anden person ned på gaden. Det er også ret alvorligt, hvis man har røvet en butik, lad os bare sige ved et væbnet røveri. Og nu forstår jeg, at grænsen så er 10 år. Men betyder det i virkeligheden, at hvis det er 12 år siden, at man f.eks. har ødelagt en anden mands førlighed, så er Enhedslisten sådan set klar til at sige: Ja tak, vi vil gerne give dig statsborgerskab i Danmark?;31.0;17:15:58;15436;15405;4:16:45;4:17:16;41
Anders Kronborg;Tak for det. Da det er den første tale, jeg selv skal holde efter nytår, vil jeg gerne starte med at ønske alle sammen et godt nytår. Og så vil jeg sige, at det måske også bliver den korteste tale, jeg kommer til at holde heroppefra i 2024. Det lovforslag, vi behandler, omhandler EU's sortliste. To gange om året opdaterer man listen. Det sker også herinde i salen. Nogle lande kommer på, og andre tages af. Den her opdatering træder i kraft for danske forhold den 1. februar 2024. Sidst man behandlede sortlisten herinde i Folketinget, stemte samtlige partier for opdateringen undtagen Nye Borgerlige. Med de ord vil jeg sige, at Socialdemokratiet kan støtte lovforslaget.;48.0;15:31:45;9200;9152;2:32:32;2:33:20;41
Anders Kronborg;Tusind tak for det. Som jeg forstår beslutningsforslaget fra Dansk Folkeparti og den begrundelse, som hr. Mikkel Bjørn kom med indledningsvis, handler det her om, at Danmark skal udtræde af konventionerne. I Socialdemokratiet mener vi, at vi i videst muligt omfang skal tage statsborgerskabet fra f.eks. hårdkogte kriminelle. Det fremgår i øvrigt også af indfødsretsaftalen fra 2021, hvor der er enighed blandt aftalepartierne om at undersøge, om det er muligt at udvide muligheden for frakendelse af statsborgerskab til også at omfatte andre former for kriminalitet, som er til alvorlig skade for statens vitale interesser, end de kriminalitetsformer, hvor det allerede er tilfældet, som f.eks. visse former for alvorlig bandekriminalitet. Vi kan dog ikke frakende til statsløshed. Frakendelse af statsborgerskab kan kun ske, når en person har udvist en handlemåde, som er til alvorlig skade for statens vitale interesser. Når det er sagt, anerkender jeg fuldstændig fortolkningen af, at eksempelvis en voldtægtsforbryder er til alvorlig skade for de vitale interesser, som gør sig gældende i Danmark. Jeg er også enig i, at konventionernes rammer nogle gange mangler blik for disse detaljer. Men de muligheder for frakendelse, der er inden for konventionens rammer, vil vi selvfølgelig udnytte til fulde. Vi er generelt villige til at gå rigtig langt, såfremt det er muligt inden for Danmarks internationale forpligtigelser. Socialdemokratiet tror dog på, at det er vigtigt for et lille land i en meget stor verden, at vi vægter det internationale samarbejde utrolig højt. Det kommer os til gavn på en række områder, bl.a. i forhold til vores arbejde med at hjemsende afviste asylansøgere eller udvisningsdømte kriminelle udlændinge. Derfor ønsker viikkeat udtræde af konventionerne. Jeg kan også fornemme – Dansk Folkeparti sagde det selv i deres spørgsmål til ministeren – at der er meget få partier herinde i Folketinget, måske kun ét, der ønsker at gå den her vej, nemlig Dansk Folkeparti. F.eks. partier som Liberal Alliance og Danmarksdemokraterne med fru Inger Støjberg som formand støtter jo regeringen i den her kurs. I regeringsgrundlaget er der jo også anerkendelse af, at vi skal prøve i forhold til det internationale samarbejde at presse konventionerne. For jeg er sådan set enig med hr. Mikkel Bjørn i, at det er udfordrende, når man kan se, at der er personer, som man er nødt til at give dansk statsborgerskab, selv om synderegisteret er stort og omfattende. Jeg mener bare, det skal ske ved et internationalt pres og ikke bare, ved at Danmark som lille land melder sig ud.;189.0;16:03:19;11235;11046;3:04:06;3:07:15;41
Pelle Dragsted;Tak, formand. Jamen vi støtter også forslaget. Det er positivt, at man med det her forslag indfører flere defensive foranstaltninger over for selskaber i skattely. Det er sådan set noget, vi længe har efterspurgt, for det er selvfølgelig helt urimeligt, at der er selskaber og enkeltpersoner, som unddrager sig skat, altså som opererer og tjener penge, f.eks. i Danmark, og lever godt på det, men ved hjælp skattely unddrager sigat bidrage til det samfund, på hvis skuldre man skaber sin succes og sin formue. Det er nogle relativt begrænsede skridt. Måske har nogle af dem lidt mere symbolsk karakter og vil ikke løse det enorme problem, vi har med skattely, som koster vores samfund og dermed alle skatteydere rigtig, rigtig mange penge hvert eneste år. Det skyldes jo, at man i Danmark har valgt at tage udgangspunkt i EU's skattelyliste, som er mangelfuld. Der er notoriske skattelylande, som ikke er omfattet af den her liste, og som det også har været nævnt før, er det selvfølgelig også en udfordring, at de skattely, som er EU-medlemsstater som f.eks. Luxembourg og andre, ikke er omfattet og ikke kan omfattes af den her liste. Det er et problem, for vi ved, at meget ofte anvender man jo ikke skattely direkte, men bruger en mellemstation som f.eks. Luxembourg for at kanalisere sine penge ud i skattely, og dermed kan det blive svært at opdage og sanktionere de selskaber, der gør det her. Den danske regering har ikke været specielt offensiv i de debatter i EU i forhold til at få udvidet den her skattelyliste, og det er et problem. Selv hvis man havde tabt de kampe, kunne man have lavet en mere vidtgående skattelyliste selv, og det har vi jo fra Enhedslistens side i mange år foreslået at man skulle. I det hele taget er der en eller anden afstand mellem den opfattelse, der bliver og er blevet givet udtryk for heroppefra af partier og regeringspartier, og så den reelle indsats, der bliver gjort. Vi så det f.eks. under coronahjælpepakkerne, hvor vi fra Enhedslistens side sammen med andre partier foreslog, at det skulle stilles som betingelse, at hvis man skulle modtage hjælpepakker fra staten, så var det oplagt, at man ikke samtidig kunne operere i skattely. Det var der ikke vilje til dengang, og det var endda, på trods af at Europa-Kommissionen sådan set opfordrede medlemslandene til at stille de krav i forbindelse med hjælpepakker. Så vi er meget langt fra at være i mål, men ethvert lille skridt i den rigtige retning er selvfølgelig positivt, og derfor støtter Enhedslisten forslaget.;187.0;15:42:59;10013;9826;2:43:46;2:46:53;41
