name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Karina Adsbøl,"Tak til ordføreren. Der er ikke flere korte bemærkninger, og vi går videre i ordførerrækken til hr. Preben Bang Henriksen fra Venstre. Værsgo.",12.0,18:12:38,18801,18789,5:13:09,5:13:21,44
Preben Bang Henriksen,"Forslaget her, som vi debatterer i dag, drejer sig om at indkalde til en forhandling, og så drejer det sig om at foreslå initiativer, der mindsker varetægtsfængslingen her i Danmark. Helt generelt bærer forslaget jo præg af – og det er så sandelig en ærlig sag – at man mener, at der varetægtsfængsles for meget. Jeg må bare påpege noget, som flere andre ordførere også har været inde på. Jeg tror ikke, at vi lige på det her retspolitiske område skal søge et særlig godt sammenligningsgrundlag ovre i Sverige. Sverige har jo udviklet sig til et samfund, hvor kriminaliteten florerer i en grad, som vi heldigvis ikke kan forestille os herhjemme. Om det skyldes mere eller mindre varetægtsfængsling, ved jeg ikke, men jeg synes godt nok, at vi skal passe på med at efterligne noget som helst af den svenske retspolitik her i Danmark. Så det argument vil jeg i hvert fald tillade mig at lægge til side. Det er klart, som også forslagsstillerne er inde på, at varetægtsfængsling har store personlige konsekvenser. Det har så også sekvenser for fængselskapaciteten. Hvis der skal stilles yderligere ting til rådighed og tages yderligere initiativer for de varetægtsfængslede, kræver det, som justitsministeren var inde på, også, at der på det bygningsmæssige og på det personalemæssige område skal ske ændringer. Det er i hvert fald noget, man i den grad skal kigge på. Varetægtsfængsling efter retsplejelovens § 762 er noget, man benytter, hvis der er risiko for, at den pågældende mistænkte forlader landet, hvis der er risiko for, at han bliver ved med sin forbrydelse, eller hvis der er risiko for, at han vil påvirke efterforskningen, samt endelig, hvis den forbrydelse, som den pågældende er mistænkt for, alligevel er så grov, at man efter almindelig retsbevidsthed ikke kan have vedkommende gående på fri fod, mens sagen kører. Jeg tror, man er nødt til at præcisere nærmere, hvilke af disse hovedsagelig fire begrundelser det er, man vil have lempet. Hvis man bare siger, at man vil lempe på varetægtsfængslingen, kommer der i hvert fald det modspørgsmål fra min side: Hvad er det, man vil lempe? Er det sådan, at man siger, at nu skal det være nemmere at komme ud og påvirke efterforskningen, eller at det skal være nemmere at kunne rejse ud af landet eller hvad? Altså, der er altså også en skyggeside af det her, må jeg sige, hvis vi lemper alt for meget. Når alt det negative så er sagt, må jeg sige: Ja, jeg vil meget gerne være med til at se på det her. Vi kan tage et konkret eksempel fra de seneste dage, nemlig det medlidenhedsdrab, der har været skitseret i dagspressen. Her må jeg gå ud fra, at den pågældende mand er blevet varetægtsfængslet efter bestemmelsen om, at det krænker retsbevidstheden, at man går frit rundt på fri fod efter at have taget livet af en anden person. Der kan man jo godt spørge sig selv, om ikke der netop i sådan en situation som den, vi har beskrevet her, efter samtlige foreliggende omstændigheder burde være en mulighed for, at vedkommende alligevel ikke skulle sidde varetægtsfængslet. Man må jo sige, at det er lidt svært at finde et konkret formål med, at vedkommende sidder der. Sagen kommer nok for under alle omstændigheder. Så summa summarum kan Venstre ikke støtte forslaget, men Venstre er opmærksom på de omstændigheder, der gælder omkring varetægtsfængsling, herunder også at der varetægtsfængsles i meget lang tid. Det er jo ingen hemmelighed, at politiets efterforskning ikke altid går lige hurtigt i alle sager, og på den baggrund kan der måske være en tendens til, at en person kommer til at sidde længere varetægtsfængslet, end godt er. Så man skal måske lige have politiets efterforskning med ind i billedet. Men på det foreliggende grundlag kan Venstre ikke støtte forslaget.",251.0,18:12:50,19052,18801,5:13:21,5:17:32,44
Karina Adsbøl,"Tak til ordføreren. Der er en kort bemærkning til fru Zenia Stampe, Radikale Venstre. Værsgo.",4.0,18:17:01,19056,19052,5:17:32,5:17:36,44
Zenia Stampe,"Tak for det. Hr. Preben Bang Henriksen holdt jo en tale, der handlede om at være for eller imod varetægtsfængsling. Vi er ikke imod varetægtsfængsling. Men vi er optaget af den udvikling, vi kan se inden for varetægtsfængsling, hvor der varetægtsfængsles mere og mere og længere og længere tid. Og det er jo ikke kun Sverige, vi sammenligner os med, så tag endelig Sverige ud af ligningen. Det er også Norge, som varetægtsfængsler nærmest halvt så meget som Danmark. Det vil sige, at der er en meget, meget stor forskel, og mig bekendt er Norge ikke et meget mere kriminelt land end Danmark. Så der er jo tydelige tegn på, at det her er et område, der håndteres anderledes i Danmark end i andre sammenlignelige lande, og så lad os tage Sverige ud. Så jeg skal bare spørge: Er Venstre ikke nysgerrig i forhold til at få kortlagt, hvad der ligger bag den her udvikling og hvad der ligger bag, at Danmark har et så stort omfang af varetægtsfængsling?",58.0,18:17:05,19114,19056,5:17:36,5:18:34,44
Karina Adsbøl,Ordføreren.,3.0,18:18:03,19117,19114,5:18:34,5:18:37,44
Preben Bang Henriksen,"Nu er vi der igen, havde jeg nær sagt. Jævnfør vores sidste forslag, da der blev spurgt, om man ikke er nysgerrig i forhold til at få noget kortlagt. Det er svært at svare nej til. Og det gjaldt jo også det foregående emne, vi havde til debat her i Folketinget. Jeg mener ikke, der er noget grundlag for at foretage en større undersøgelse, og jeg må nok lige sige, at jeg læser forslaget sådan, at det går ud på – citat: »initiativer, der mindsker omfanget og varigheden af varetægtsfængsling«. Der må jeg sige, at på det foreliggende grundlag har jeg ikke lige set noget grundlag for, at det er for langt. Jeg siger, at der kan være enkelte situationer, som vi måske kan tage op til overvejelse. Jeg nævnte et eksempel her fra de seneste dage. Men generelt kan jeg ikke skrive under på, at vi skal mindske omfanget af varetægtsfængsling.",47.0,18:18:06,19164,19117,5:18:37,5:19:24,44
Karina Adsbøl,Spørgeren for sin anden korte bemærkning.,2.0,18:18:53,19166,19164,5:19:24,5:19:26,44
Zenia Stampe,"Så det er altså fuldstændig uproblematisk, at Danmark varetægtsfængsler dobbelt så meget som Norge. Det giver ikke anledning til refleksion, at danske juridiske eksperter igen og igen har råbt vagt i gevær på det her område og sagt, at vi varetægtsfængsler for lang tid, og forholdene er for dårlige. Er der slet ikke nogen refleksion i forhold til de her tal?",27.0,18:18:55,19193,19166,5:19:26,5:19:53,44
Karina Adsbøl,Ordføreren.,1.0,18:19:22,19194,19193,5:19:53,5:19:54,44
Preben Bang Henriksen,"Vi er absolut ikke argumentresistente på det her område. Men jeg vil nok sige, at omstændighederne omkring varetægtsfængsling jo kan håndteres på mange forskellige måder. En anden måde at se det på er, at i dag afkortes varetægtsfængslingen en til en i den endelige dom. Det kunne jo godt være, jævnfør korrekt anført af De Radikale, at det at sidde varetægtsfængslet på mange måder er langt mere belastende, så hvem har egentlig skrevet under på, at afkortningen dér skal ske en til en? Så der er mange ting, man kan tage op til overvejelse, og det er jeg helt sikker på at justitsministeren også gør.",34.0,18:19:23,19228,19194,5:19:54,5:20:28,44
Karina Adsbøl,"Tak til ordføreren. Der er ikke flere korte bemærkninger, så vi går videre i ordførerrækken til fru Karina Lorentzen Dehnhardt, Socialistisk Folkeparti. Værsgo.",15.0,18:19:57,19243,19228,5:20:28,5:20:43,44
Karina Lorentzen Dehnhardt,"Tak for det. Igen skal jeg starte med at sige, at jeg også taler på vegne af Enhedslisten i denne sag. Jeg vil gerne takke Radikale Venstre for at have lavet det her forslag omkring varetægtsfængsledes vilkår. Jeg synes, at det er et forslag, vi kan støtte, og det er godt, at den debat bliver taget op. Der er ingen tvivl om, at når man er varetægtsfængslet, sidder man under de strammeste vilkår og de dårligste vilkår i kriminalforsorgen. Vores arresthussektor er enormt gammel. Den er simpelt hen ikke indrettet til beskæftigelse og behandling i den udstrækning. Vores arresthuse er bygget på et tidspunkt, hvor det ikke var så vigtigt. Jeg husker, at vi i Retsudvalget var på besøg i Aarhus Arrest. Der er måske andre, der husker det besøg sammen med mig. Der sad to mennesker i kælderen, som fik undervisning i dansk – var det 2 timer om ugen? – og ingen af dem havde afsluttet deres folkeskole, og det eneste, de ønskede sig, var sådan set bare noget mere danskundervisning. Men det kunne de ikke få, for der var simpelt hen ikke lokaler nok, og de skulle bruges til mange forskellige ting. Det er jo superærgerligt, at vi ikke, når vi nu har nogle mennesker i varetægt i kortere eller længere tid, kan bidrage med noget mere uddannelse eller relevant beskæftigelse i den forbindelse. En af mine kongstanker har været, at uanset hvor kort eller lang tid man sidder, bør man kunne lære noget mere,få et amu-bevis eller foretage sig noget, som stiller en bedre, når man engang bliver løsladt. I virkeligheden er det også sådan, at mennesker, der bliver varetægtsfængslet, typisk er i dyb krise, fordi de jo bliver hævet ud af deres hverdag. Uanset hvad de har gjort, tror jeg, at erfaringen er, at det er der, man nemmest trænger ind til dem, for det er her, de er i den her sårbare situation. Det burde vi jo udnytte til at fylde mest muligt på i forhold til hjælp, behandling, uddannelse, eller hvad det nu kan være, fordi det faktisk er der, vi har bedst chance for at påvirke dem. Men sådan er virkeligheden ikke indrettet. Arresterne er ikke indrettet til det, og vores arresthuse er virkelig gamle og burde erstattes af nye bygninger, men det er jo en helt anden diskussion. Så er der selve rettighederne. For nogle år siden var jeg meget optaget af, at der blev lavet en handlingsplan. Der var jo rent faktisk mennesker, som blev løsladt, fordi sagen faldt fra hinanden, og så stod de sådan set ringere, end hvis de blev løsladt fra fængslerne, fordi der ikke var nogen krav om en handlingsplan. Man kan jo have mistet sit arbejde. Man kan have mistet sin kone eller kæreste. Ens hus kan være gået på tvang. Der kan være sket rigtig mange ting i den tid. Det var godt, at der kom en handlingsplan, men der er jo stadig væk spørgsmål, som jeg synes vi trænger til at få belyst. Det er også baggrunden for, at vi f.eks. har fremsat et forslag, hvor vi spørger, om ikke man kunne varetægtsfængsle med fodlænke i nogle sager, lave en forsøgsordning og finde ud af, om det er så farligt at varetægtsfængsle nogle med fodlænke, så de kan bevare tilknytningen til deres uddannelse eller til deres arbejde, i tilfælde af at det måtte ende med, at sagen ikke bliver til noget, eller at de bliver frifundet og skal indpasse sig i et liv uden for murene efterfølgende. Det synes jeg godt at vi kunne få nogle erfaringer med. Vi er jo ikke helt færdige med at behandle det forslag endnu. Så er der besøgs- og brevkontrol, som jeg også er meget optaget af, og som jeg mener at vi bruger lige så uhæmmet og ukritisk, som vi bruger varetægtsfængsling. Det skaber altså store udfordringer for de børn, som har enormt meget brug for at holde kontakten til deres forældre. Vi har i SF fremsat indtil flere forslag om rettigheder til børn af indsatte. Det er jo sådan, at hvis man har besøgs- og brevkontrol, skal der sidde en politimand med, og det foregår i politiets arbejdstid. Det er altså almindelig kontortid, hvilket betyder, at det altid går ud over ægtefællens job. Man skal tage fri. Man må heller ikke engang have alle sine børn med. Hvis man har mere end to, skal der to besøg til, og det giver heller ikke mening, når man f.eks. har små børn; så skal de jo alle sammen kunne se deres far på en og samme tid. Så der er masser af mærkelige ting omkring varetægtsfængsling, som jeg synes vi kunne gøre bedre, ikke mindst den meget, meget lange sagsbehandlingstid, som jo gør det her til et stort problem. Så tak til Radikale Venstre for forslaget. Det kan vi sagtens støtte.",301.0,18:20:12,19544,19243,5:20:43,5:25:44,44
Karina Adsbøl,"Tak til ordføreren. Der er ikke flere korte bemærkninger, så vi går videre i ordførerrækken til hr. Tobias Grotkjær Elmstrøm fra Moderaterne.",14.0,18:25:13,19558,19544,5:25:44,5:25:58,44
Tobias Grotkjær Elmstrøm,"Tak for ordet. Beslutningsforslaget fra Radikale Venstre sætter fokus på noget meget centralt, hvis I spørger mig, nemlig kriminalforsorgen og landets fængsler. Det er desværre forholdene flere steder i retssystemet, som skaber de udfordringer, som ligger til grund for beslutningsforslaget og ønsket om kortere varetægtsfængslinger. Sagsbehandlingstiden ved politiet, anklagemyndigheden og domstolene kan trække ud, og det kan betyde, at varetægtsfængslingen i nogle tilfælde trækker ud. Med den ambitiøse flerårsaftale om domstolene fra 2023, som Radikale Venstre selv var med i, kan vi forhåbentlig komme en stor del af udfordringerne til livs. Med flere dommere og jurister skal sagsbehandlingstiden bringes ned, og det kan forhåbentlig også nedbringe varigheden af varetægtsfængslingerne. En anden del af beslutningsforslaget indebærer, at man kigger på at begrænse antallet af varetægtsfængslinger. For os i Moderaterne er det vigtigt at slå fast, at varetægtsfængslinger står som et centralt element for både retsfølelsen og retssikkerheden i Danmark. Det er vigtigt, at eksempelvis personer, som er sigtet for grove forbrydelser, ikke render frit rundt på gaden og potentielt møder dem, som har anmeldt dem. Derudover bliver der ikke varetægtsfængslet, medmindre der er et proportionalt indgreb, som så at sige matcher længden af den forventede straf og den sigtedes personlige forhold. Der er det sådan, at 85 pct. af de varetægtsfængslede faktisk også ender med at få en ubetinget straf efterfølgende i forbindelse med en retssag. Vi har tiltro til, at domstolene træffer de rigtige beslutninger omkring varetægtsfængslinger, så vi eksempelvis undgår, at sigtede personer begår ny kriminalitet. I forlængelse af det skal det egentlig også nævnes, at antallet af varetægtsfængslinger er faldet med over 20 pct. inden for de seneste 5 år. Når det er sagt, hilser vi i Moderaterne forslagsstillernes budskab omkring alternativer til varetægtsfængsling velkommen. I Moderaterne er vi særlig optaget af først og fremmest at forebygge kriminalitet og dernæst at sikre bedre resocialisering, så vi som samfund undgår, at personer falder tilbage til ny kriminalitet. Her er det for os at se særlig vigtigt, at vi retter mere fokus på unge lovovertrædere, end vi gør i dag,og at vi også retter fokus på førstegangskriminelle, altså folk, der ikke er tidligere straffet. I forhold til den gruppe vil vi gerne se på mulighederne for, at man eksempelvis kan få fodlænke på i stedet for at være varetægtsfængslet, og at man i det hele taget også kan afsone efterfølgende med fodlænke. For med de kapacitets- og mandskabsproblemer, vi har i kriminalforsorgen, synes jeg faktisk, at det giver ganske god mening. Det håber vi også at flere partier er villige til at kigge på, når vi i første halvår af 2024 skal have videre drøftelser omkring varetægtsfængslinger. Så i Moderaterne deler vi sådan set Radikales bekymring omkring den stigende varighed af varetægtsfængslinger, og vi ser frem til videre drøftelser omkring det. Men på nuværende tidspunkt kan vi ikke støtte beslutningsforslaget.",181.0,18:25:27,19739,19558,5:25:58,5:28:59,44
Karina Adsbøl,"Tak til ordføreren. Der er en kort bemærkning til fru Zenia Stampe, Radikale Venstre. Værsgo.",4.0,18:28:28,19743,19739,5:28:59,5:29:03,44
Zenia Stampe,"Tak for det. Jeg bemærkede, at ordføreren forklarede den øgede varighed med sagsbehandlingstiderne i hele straffesagskæden. Det har jeg flere gange selv spurgt ind til, når vi har haft møder i Justitsministeriet, og hver gang har jeg oplevet, at embedsværket har rystet på hovedet, ikke i manglende respekt, men fordi man ikke rigtig har datagrundlag for det. Man kan faktisk ikke rigtig forklare, hvad der er årsagen. Så jeg har bare et spørgsmål: Kunne ordføreren måske hjælpe os med at tilvejebringe et ordentligt grundlag for at forklare de her lange varetægtsfængslinger? For indtil videre har jeg i hvert fald ikke fået et klart svar, når jeg har spurgt ovre i Justitsministeriet.",43.0,18:28:32,19786,19743,5:29:03,5:29:46,44
Karina Adsbøl,Ordføreren.,2.0,18:29:15,19788,19786,5:29:46,5:29:48,44
Tobias Grotkjær Elmstrøm,"Det er jo klart, at for at man kan varetægtsfængsle, skal der være nogle betingelser, som er opfyldt. Der skal være en risiko for, at man kan flygte ud af landet, der skal være en risiko for, at man kan begå nye lovovertrædelser, og der skal være en risiko for, at man kan påvirke vidner. De betingelser skal være opfyldt, før der kan varetægtsfængsles. Er de ikke opfyldt, bliver man jo sat fri, inden der bliver afsagt en dom i retten. Det er jo væsentligt at bemærke. Det er klart, at hvis der så går lang tid, før man kan få prøvet sin sag ved retten, og betingelserne stadig væk er opfyldt, så vil man fortsat være varetægtsfængslet. Når der så bliver afsagt en dom, skal man jo afsone i stedet for at sidde varetægtsfængslet. Så kommer man også over i et helt andet arresthus med helt andre muligheder. Så jeg mener, at det har en betydning med de lange sagsbehandlingstider. For man går fra at være varetægtsfængslet til at være afsoner, og der er en væsentlig forskel.",48.0,18:29:17,19836,19788,5:29:48,5:30:36,44
Karina Adsbøl,Så er det spørgeren for sin anden korte bemærkning. Værsgo.,2.0,18:30:05,19838,19836,5:30:36,5:30:38,44
Zenia Stampe,"Jeg deler den analyse. Jeg spørger bare, fordi jeg nemlig flere gange forgæves har spurgt i Justitsministeriet, om det er en del af årsagen til de her lange varetægtsfængslinger. Så vil jeg bare til sidst gerne sende en opfordring til hr. Tobias Grotkjær Elmstrøm, for jeg tror egentlig, at vi deler mange perspektiver i forhold til det her. Vil ordføreren ikke forsøge at tage især børnenes forhold op? For det synes vi især er presserende.",38.0,18:30:07,19876,19838,5:30:38,5:31:16,44
Karina Adsbøl,Ordføreren.,2.0,18:30:45,19878,19876,5:31:16,5:31:18,44
Tobias Grotkjær Elmstrøm,"Det er jeg fuldstændig enig i. Der kan jeg også drage lidt erfaring ind fra mit arbejde som advokat, hvor vi repræsenterer dem, der sidder varetægtsfængslet. Det er jo et problem, at det er forholdene i arresterne, der gør, at dem, der sidder varetægtsfængslet, ikke kan se deres børn. Jeg vil sige, at der er nedsat en arbejdsgruppe, der skal se på arrestanters og afsoneres besøgsforhold i arresterne. Så der er faktisk noget, som der vil komme et resultat ud af på et tidspunkt.",27.0,18:30:47,19905,19878,5:31:18,5:31:45,44
Karina Adsbøl,Så er det fru Mai Mercado fra Det Konservative Folkeparti.,3.0,18:31:14,19908,19905,5:31:45,5:31:48,44
Mai Mercado,"Jeg synes næsten, at det her er sådan et deja-vu fra sidste uge. Socialdemokratiet og Venstre gik på talerstolen og holdt en tale, og Moderaterne gik op og var helt uenige. Derfor skal jeg bare høre, om det er et deja-vu, eller om det er, som ordføreren giver udtryk for, regeringens officielle holdning, at man i stedet for at varetægtsfængsle førstegangskriminelle skal give dem en fodlænke på. Sådan forstod jeg det.",34.0,18:31:17,19942,19908,5:31:48,5:32:22,44
Karina Adsbøl,Ordføreren.,2.0,18:31:51,19944,19942,5:32:22,5:32:24,44
Tobias Grotkjær Elmstrøm,"Det er Moderaternes holdning, at man skal prøve at se på alternative strafformer. På et tidspunkt kommer vi til at se på en strafreform, hvor man bl.a. skal se på strafskærpelser. Man skal også se på alternative strafformer, og det mener jeg er helt i tråd med regeringens politik.",14.0,18:31:53,19958,19944,5:32:24,5:32:38,44
Karina Adsbøl,Spørgeren.,2.0,18:32:07,19960,19958,5:32:38,5:32:40,44
Mai Mercado,"Det tror jeg simpelt hen ikke at Socialdemokratiet var enig i, for det gibbede simpelt hen i dem, så de nærmest hoppede op fra stolene, da ordføreren holdt sin tale. Det er sjældent, at de virkelig sidder og spidser ører og ser helt nervøse ud og tænker: Hvad kommer nu? Hvad siger ordføreren nu, som man i de andre to partier ikke er enige i? Så jeg må bare sige, at det er virkelig, virkelig spændende, hvis det betyder, at både Socialdemokratiet og Venstre fra nu af mener, ati stedet for at varetægtsfængsle voldtægtsforbrydere og seriekriminelle, som begår grov vold, skal de have en fodlænke på. Held og lykke, siger jeg bare.",40.0,18:32:09,20000,19960,5:32:40,5:33:20,44
Karina Adsbøl,Tak. Ordføreren.,2.0,18:32:49,20002,20000,5:33:20,5:33:22,44
Tobias Grotkjær Elmstrøm,"Jeg tror ikke helt, at du hører, hvad det er, jeg siger. Der er selvfølgelig forskel på den kriminalitet, som man begår i førstegangstilfælde. Vi har selv været med til det i forhold til voldtægtsdømte, der ikke kan afsone med fodlænke, og jeg hørte også justitsministeren selv italesætte det med fodlænker. Det er noget, vi også vil se på. Det kan godt være, man prøver at skabe splid i regeringen, men jeg ser det overhovedet ikke for mig.",25.0,18:32:51,20027,20002,5:33:22,5:33:47,44
Karina Adsbøl,"Tak. Så er der ikke flere korte bemærkninger, så vi går videre i ordførerrækken. Nu er det fru Betina Kastbjerg fra Danmarksdemokraterne. Værsgo.",14.0,18:33:16,20041,20027,5:33:47,5:34:01,44
Betina Kastbjerg,"Tak for ordet. I Danmark varetægtsfængsler man, hvis den sigtede har gjort noget strafbart, som har en strafferamme på 1 år og 6 måneders fængsel. Derudover skal dommeren vurdere, at der er en risiko for, at den sigtede flygter, at den sigtede vil begå nye lovovertrædelser, eller at den sigtede vil prøve at forhindre opklaringen af sagen, f.eks. ved at slette sine spor eller påvirke vidner eller medgerningsmænd. Det synes jeg sådan set er ret fine argumenter for at varetægtsfængsle. I Danmarksdemokraterne ønsker vi ikke, at gerningsmænd, som kunne være sigtet for frygtelige forbrydelser, skal kunne gå frit rundt og kommunikere med omverdenen og potentielt obstruere en efterforskning, som vi så det med ubådssagen. Vi mener i Danmarksdemokraterne heller ikke, at vi af hensyn til f.eks. ofre for personfarlig kriminalitet kan tage så store hensyn til gerningsmanden, som det i så omfattende grad foreslås med forslaget. Det er vores klare overbevisning, at for at bevare borgernes retsfølelse og retssikkerhed er det nødvendigt, at varetægtsarrestanter forbliver bag lås og slå. I Danmarksdemokraterne står vi altid på offerets side. Forslagsstillerne henviser til svaret på spørgsmål 382 fra Retsudvalget af 6. marts 2023 om hyppigere og længere varetægtsfængslinger. Men tabellen siger jo noget andet. Her kan man se, at antallet af varetægtsfængslinger er faldet støt fra 2014 til 2022. Til gengæld er det korrekt, at de varetægtsfængslede sidder længere i varetægt i 2022, end de gjorde i 2014. Men det skal jo bl.a. nok også ses i lyset af de lange ventetider hos domstolene. Nu har vi lige indgået en ny flerårsaftale om domstolene med henblik på at nedbringe de lange ventetider, så jeg forstår heller ikke helt grundlaget for at fremsætte beslutningsforslaget. Så i Danmarksdemokraterne kan vi ikke støtte forslaget.",102.0,18:33:30,20143,20041,5:34:01,5:35:43,44
Karina Adsbøl,"Tak til ordføreren. Der er ikke nogen korte bemærkninger, så vi går videre i ordførerrækken til hr. Steffen Larsen, Liberal Alliance. Værsgo.",13.0,18:35:12,20156,20143,5:35:43,5:35:56,44
Steffen Larsen,"Mange tak, fru formand. Og tak til Radikale Venstre for at fremsætte dette forslag. Det er ikke nogen hemmelighed, at vi i Liberal Alliance også har et øje på den måde, vi i Danmark benytter varetægtsfængsling på, for det er absolut kritisk, at vi i Danmark varetægtsfængsler i det omfang, vi gør. Så lad os bare lige få tallene på bordet engang. De er fra den 1. juni 2022. Der var der 1.671 varetægtsfængslede. Det var 39 pct. af alle indsatte i Danmark, som på det tidspunkt talte 4.248 indsatte. Antal varetægtsfængslede i procent af antal indsatte var lige knap 40 pct., altså 39 pct. og en sjat, og i Sverige var det tal på 27 pct., i Norge på 25 pct. og i Finland på 24 pct. Antal varetægtsfængslede pr. 100.000 indbyggere var i Danmark 28 personer, mens det i Sverige var 17 personer, i Norge 15 personer og i Finland 12 personer. Og den gennemsnitlige længde i måneder i 2021 var på 4,9 måneder. I Sverige var det 3,4, og i Norge var det 2,5. Så ja, det er korrekt, at man kan sige, at den gennemsnitlige længde af tiden, vi benytter til at varetægtsfængsle i, har en vis effekt på antallet og procentdelen, men ikke i samme omfang, som hvis vi kigger på vores nabolande. Den Europæiske Torturforebyggelseskomité, CPT, anførte i sin rapport til den danske regering i 2019, at tallene i Danmark sammenlignet med andre europæiske lande indikerer en overanvendelse af varetægtsfængsling i Danmark, og at det altså ikke kun kan forklares med længere sagsbehandlingstider. Som bonus får 15-20 pct. tiltalefrafald eller frifindelse i retten, hvorefter de altså uberettiget har siddet som frihedsberøvede, og frihedsberøvelse er jo en af de værste straffe, vi kan pålægge mennesker i Danmark, så det at frihedsberøve i den grad, man gør med varetægtsfængsling, er problematisk. Det er derfor også vigtigt, at vi ser på, hvilke typer sager man automatisk varetægtsfængsler i, og på, hvilke områder det er, at der varetægtsfængsles på, uden at det reelt forhindrer vidnepåvirkning, politiets undersøgelser eller flugtrisikoen. For der er områder, hvor vi herinde fra Christiansborg har lovgivet om, at vi i udgangspunktet altid varetægtsfængsler, hvilket kan være med til at forværre det her problem i Danmark. At være varetægtsfængslet med besøgs- og brevkontrol er også at være underlagt det strengeste regime, man reelt kan underlægge nogen i den danske retspleje, og det er også ofte udgangspunktet i narkotikasager, også hvor der ikke kan forhindres efterforskningsskridt. Det er igen problematisk, som vi ser det. Tiden, som vi varetægtsfængsler den enkelte sigtede i, er yderst problematisk, og her ser vi virkelig, at hele straffesagskæden er forbundne kar. For de lange ventetider ved domstolene, i forhold til forsvarsadvokat og anklager og forsvarsskifte i sager, medfører også, at 60 pct. af alle varetægtsfængslinger i gennemsnit har fundet sted, efter at politiet har afsluttet efterforskningen ved anklagemyndighedens tiltalerejsning. Det er ifølge Rigsadvokatens tal fra 2023. Der må man jo konstatere, at når 60 pct. af varetægtsfængslingerne foregår, efter at efterforskningen er afsluttet, så skal vi altså have fart på domstolene for at få det problem løst. Nu vil jeg gå til knasterne i dette forslag, som ellers har mange gode takter. For problemet med dette beslutningsforslag er også, at omkring varetægtsfængsledes rettigheder fastslår man en række rettigheder, som varetægtsfængslede skal have. Der bør kunne differentieres mellem forskellige niveauer af varetægtsfængsledes rettigheder. Nogle sigtede vil det også i fremtiden være nødvendigt at underlægge besøgs- og brevkontrol, hvorfor deres rettigheder i udgangspunktet vil skulle være mere begrænsede end andre sigtedes. Det er derfor vigtigt, at vi nøje ser på, hvorledes disse rettigheder skal indrettes, og ikke, at det skal være en generel rettighed for de varetægtsfængslede. Vi ser dog i Liberal Alliance frem til at diskutere og undersøge mulighederne for at ændre på, hvordan man bruger varetægtsfængsling, og vi stemmer derfor i udgangspunktet hverken for eller imod dette beslutningsforslag, selv om vi støtter dele af forslagets intention.",257.0,18:35:25,20413,20156,5:35:56,5:40:13,44
Karina Adsbøl,Tak til ordføreren. Der er en kort bemærkning til fru Zenia Stampe Radikale Venstre. Værsgo.,1.0,18:39:42,20414,20413,5:40:13,5:40:14,44
Zenia Stampe,"Jeg vil bare kvittere for talen, som jeg synes var med til at kaste lys over det problematiske i omfanget, og jeg er ikke bitter over, at Liberal Alliance stemmer blankt. Måske har vi også lidt for meget beskrevet, hvad vores ønskescenarie er. For i virkeligheden er jeg egentlig godt tilfreds med, at der er et parti og ikke mindst i blå blok, som også synes, at det her er et område, som vi bør beskæftige os med, og så kan det jo godt være, løsningerne ikke skal være hundrede procent radikale, men ligge et andet sted. Derfor vil jeg bare kvittere for det, der måske ikke er en stemme for, men dog en blank stemme og en anerkendelse af problemstillingen, og jeg håber, at vi kan samarbejde på længere sigt om at få sat mere fokus på området. Tak.",42.0,18:39:43,20456,20414,5:40:14,5:40:56,44
Karina Adsbøl,Ordføreren.,1.0,18:40:25,20457,20456,5:40:56,5:40:57,44
Steffen Larsen,"Jamen hvis man ellers bemærker, hvilke spørgsmål jeg primært har stillet til justitsministeren det sidste halve år, så er det spørgsmål omkring varetægtsfængsling, og jeg har en stor interesse her. Man kan også sige, at det jo igen er de forbundne kar. Jeg vil egentlig bare lige nævne det her: De forbundne kar i retsplejen gør jo også det, at vi lige nu har ventetider på, at folk kan komme ind at afsone deres reelle straffe. Hvis de har slået nogen ned eller de har begået anden grov kriminalitet, har vi ventetider på, at folk kan komme i fængsel. Det er jo bl.a. også, fordi vi fylder vores celler med varetægtsfængslede. Det kunne være, vi skulle kigge på, om vi skal varetægtsfængsle, eller hvad vi kunne gøre for derimod at få nogle faktisk dømte kriminelle ind at sidde bag tremmer i stedet for at have dem til at gå rundt og egentlig bare vente på at komme ind at afsone.",46.0,18:40:26,20503,20457,5:40:57,5:41:43,44
Karina Adsbøl,"Tak til ordføreren. Der er ikke flere korte bemærkninger. Vi går videre i ordførerrækken til fru Mai Mercado, Det Konservative Folkeparti. Værsgo.",16.0,18:41:12,20519,20503,5:41:43,5:41:59,44
