name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Erling Bonnesen,"Tak til ordføreren. Der er ikke flere korte bemærkninger. Vi kan gå til Venstres ordfører, og det er hr. Lars Christian Lilleholt.",11.0,14:51:37,6738,6727,1:52:07,1:52:18,40
Erling Bonnesen,Tak for det. Der er en kort bemærkning fra fru Lotte Rod.,3.0,14:53:32,6845,6842,1:54:02,1:54:05,40
Lotte Rod,"Tak for talen og for at være positiv. Også tak for de gode ord om, at Venstre går op i at frisætte kommunerne. Derfor kunne godt tænke mig at spørge ordføreren, om ordføreren anerkender, at det at lave sådan en frisættelse af kommunerne på det grønne område i virkeligheden indebærer mereend de konkrete elementer, man sætter fri fra. For erfaringer fra de andre frisættelser viser jo, at det skubber på en udvikling og faktisk gør, at man kommer til at gøre nogle ting, som man i virkeligheden ikke var bundet af, men som man troede man var bundet af. Altså, anerkender Venstre, at det i sig selv faktisk kan være med til at skubbe på udviklingen, at man laver sådan en frisættelsesdagsorden på det grønne område?",44.0,14:53:35,6889,6845,1:54:05,1:54:49,40
Erling Bonnesen,Fru Lotte Rod.,2.0,14:54:59,6931,6929,1:55:29,1:55:31,40
Lotte Rod,"Ville det så ikke også give god mening, at vi lavede sådan en frisættelsesforhandling? Og dermed har jeg spørgsmålet til ordføreren: Det er fint nok, at regeringen ikke vil stemme for det her forslag, men kunne vi måske så lande en fælles tekst, som betyder, at vi kommer til at arbejde videre med at sætte kommunerne fri?",16.0,14:55:01,6947,6931,1:55:31,1:55:47,40
Erling Bonnesen,"Tak for det. Der er ikke flere korte bemærkninger. Vi siger tak til ordføreren. Vi går videre til SF's ordfører, og det er fru Marianne Bigum.",16.0,14:55:37,6983,6967,1:56:07,1:56:23,40
Marianne Bigum,"Mange tak. Os 179 folkevalgte herinde har 2.522 kommunalt folkevalgte kollegaer ude i kommunerne. Alle sammen er partikammerater, som jeg i hvert fald for vores partis vedkommende kan sige står klar og rigtig gerne vil i gang med at arbejde med den grønne omstilling. Det er jeg rigtig glad for. Vi står med en ret alvorlig biodiversitetskrise og klimakrise, vores ressourceforbrug er alt for højt, og de planetære grænser er overskredet, og flere er ved at blive det. Vi har simpelt hen brug for alle stærke kræfter på dæk til at gøre alt, hvad de kan. Nu har jeg selv tidligere siddet i en kommunalbestyrelse. Ude i kommunerne sidder vores partikammerater også oftere med fingeren på pulsen ude i virkeligheden, og de ser i højere grad, hvordan det kan være svært at udmønte de store tanker, vi akademikere har herinde på Borgen. De kan være med til at sige, hvor der er problemer, hvor vi kan gøre noget anderledes, og hvor vi burde gøre det her. Så derfor synes SF også, at det her forslag er et rigtig godt forslag. Forslaget er jo ikke mere specifikt, end at det opfordrer miljøministeren til på vegne af regeringen at indkalde til forhandlinger, som er en snak om, om vi kan gøre det bedre, og om der er steder, hvor vores kommunalpolitiske kollegaer kan give os en hånd med, sådan at vi rent faktisk kommer i mål med de store tanker, vi gør os herinde. Derfor synes jeg også, at det er ærgerligt, at det tyder på, at regeringen ikke vil være med til at tage den her snak. At indkalde til en forhandling om det her, hvor vi lægger gode idéer på bordet – man har måske endda egne partikammerater i regeringspartierne, som måske har nogle idéer, de vil lægge frem – synes jeg er uproblematisk. Det er uproblematisk, at vi tager en snak om det. Men det vil regeringen ikke, og det er jeg faktisk ærgerlig over. Jeg er enig i, at vi jo også skal sætte nogle retningslinjer og stille krav her fra salen, men den analyse, at vi 179 folkevalgte herinde skulle være klogere på alting end vores 2.522 kommunalbestyrelseskollegaer, er jeg ikke enig i. Tak til ordføreren og Radikale Venstre for det her gode forslag. Og en oprigtig opfordring herfra til regeringen om at overveje, om ikke vi skulle se, om vores kommunalpolitiske folkevalgte kollegaer også har nogle gode idéer, som vi burde give dem mulighed for at arbejde med.",179.0,14:55:53,7162,6983,1:56:23,1:59:22,40
Erling Bonnesen,"Der er ikke nogen korte bemærkninger, så vi siger tak til ordføreren. Vi går videre til Moderaternes ordfører, og det er fru Charlotte Bagge Hansen.",16.0,14:58:52,7178,7162,1:59:22,1:59:38,40
Charlotte Bagge Hansen,"Tak for ordet. Før jeg indleder min tale, vil jeg lige starte med at sige noget af det, jeg har hørt ministeren sige. Ministeren er meget åben over forkonkreteforslag på det her område. Det her område med miljø og tilpasning og samarbejde med kommunerne ligger regeringen rigtig meget på sinde, så jeg bliver simpelt hen nødt til at korrigere SF's ordfører på det her område. Det er simpelt hen ikke korrekt, hvad der bliver sagt. Regeringen har ikke på noget som helst tidspunkt sagt, at den ikke vil tage en samtale om det her. Det har hverken den socialdemokratiske ordfører, ministeren eller Venstres ordfører gjort. Lad mig starte med at sige, at vi deler ambitionen om at give kommunerne mere frihed og styrke deres rolle i den grønne omstilling. Det er afgørende, at kommunerne har de nødvendige redskaber til at arbejde for at sikre rent drikkevand, fremme biodiversiteten, reducere klimabelastningen og beskytte vores kystområder. Derfor vil jeg også meget gerne være med til at drøfte konkrete initiativer på området. Dog mener vi, at kommunerne allerede har betydelige redskaber til rådighed for at fremme den grønne omstilling. F.eks. har de mulighed for at arbejde med drikkevandsbeskyttelse og vindenergi på land. Desværre er det bare ikke altid, at disse muligheder bliver udnyttet godt nok og til fuld tilfredsstillelse ude i alle kommuner. Så selv om frivillighed normalt er den bedste løsning, kan det også på nogle områder være nødvendigt at indføre klare og ensartede krav til kommunerne, særlig når det eksempelvis handler om at beskytte områderne omkring drikkevandsboringer. Vi skal nemlig sikre, at vi beskytter vores drikkevand, også for de kommende generationer. Ministeren har allerede været inde på en hel del områder, hvor der er igangsat initiativer. Så selv om vi i Moderaterne anerkender behovet for at give kommunerne handlefrihed, mener vi, at det er vigtigt at balancere det med klare retningslinjer og krav. Det er vores ansvar – det er kun vores ansvar – at sikre, at den grønne omstilling skrider frem på en bæredygtig og effektiv måde, og det er jo noget, vi skal gøre i fællesskab herinde i Folketinget, alle 179 medlemmer, i samarbejde med alle vores dygtige kommunalpolitikere ude i det ganske danske land. Derfor må vi også stemme imod dette beslutningsforslag. Vi tror på, at vores nuværende initiativer og planer er vejen frem for at opnå dette mål. Vi er altid – altid! – åbne for bedre løsninger og konkrete forslag fra alle vores kollegaer herinde, så vi kan finde den bedste løsning for vores miljø. Jeg ser frem til at fortsætte dialogen om, hvordan vi bedst kan sikre en grønnere fremtid. Tak for jeres opmærksomhed. Moderaterne kan ikke støtte forslaget.",195.0,14:59:08,7373,7178,1:59:38,2:02:53,40
Erling Bonnesen,Tak for det. Der er par korte bemærkninger. Først er det fru Lotte Rod.,5.0,15:02:23,7378,7373,2:02:53,2:02:58,40
Lotte Rod,"Tak for talen. Jeg tror stadig, jeg er lidt i tvivl om, hvad Moderaterne mener. Altså, har Moderaterne en konkret politik for at sætte kommunerne mere fri?",9.0,15:02:28,7387,7378,2:02:58,2:03:07,40
Erling Bonnesen,Ordføreren.,3.0,15:02:37,7390,7387,2:03:07,2:03:10,40
Charlotte Bagge Hansen,"Nu skal jeg lige forstå det ret: Tænker ordføreren generelt, eller tænker ordføreren på det her område?",6.0,15:02:40,7396,7390,2:03:10,2:03:16,40
Erling Bonnesen,Ordføreren.,3.0,15:02:46,7399,7396,2:03:16,2:03:19,40
Lotte Rod,På det her område.,1.0,15:02:49,7400,7399,2:03:19,2:03:20,40
Erling Bonnesen,Ordføreren.,2.0,15:02:50,7402,7400,2:03:20,2:03:22,40
Charlotte Bagge Hansen,"Jeg er meget nysgerrig på, hvad det er, kommunerne i dag ikke må, som ordføreren mener der skal frisættes for? Jeg har sagt det flere gange i talen, at vi rigtig gerne vil diskuterekonkreteforslag om, hvor det er, ordføreren mener at kommunerne rent miljømæssigt i dag ikke er frie nok til at kunne træffe beslutninger – det vil vi gerne diskutere.",25.0,15:02:52,7427,7402,2:03:22,2:03:47,40
Erling Bonnesen,"Så er det fru Marianne Bigum. Værsgo. (Lotte Rod(RV): Det tæller ikke). Jeg får at vide, at der har været to runder, desværre. Den første runde var meget kort. (Lotte Rod(RV): Okay). Den næste ordfører er, som jeg allerede har annonceret, fru Marianne Bigum. Værsgo.",30.0,15:03:17,7457,7427,2:03:47,2:04:17,40
Marianne Bigum,"Mange tak. Jamen det er altså, fordi ordføreren korrigerede mig i mit indlæg om, at regeringen altid gerne vil tage en snak. Men jeg oplever jo, at De Radikale har et beslutningsforslag, som handler om netop at få taget en snak om det her forslag. Det afviser ordføreren og de øvrige regeringspartier jo også. Er det ikke korrekt forstået, at regeringen afviser det her beslutningsforslag, som har til formål at samle partierne til en snak om, hvordan vi kan frisætte kommunerne, sådan at vi kan komme endnu videre med den grønne omstilling?",45.0,15:03:47,7502,7457,2:04:17,2:05:02,40
Erling Bonnesen,Ordføreren.,5.0,15:04:32,7507,7502,2:05:02,2:05:07,40
Charlotte Bagge Hansen,"Altså, nu kommer jeg ude fra det private erhvervsliv, og der sætter vi os normalt ikke bare omkring bordet og tager en snak. Der har vi noget på dagsordenen; der har vi nogle konkrete forslag, vi kan diskutere og tale om. Det er der ikke her. Det her er et forslag om, at vi skal sætte kommunerne fri på miljøområdet. Vi siger fra regeringens side, at vi rigtig gerne vil tage en snak omkring nogle konkrete forslag – det mener vi sådan set stadig væk vi gerne vil – men sådan som det står i den her form og som beslutningsforslaget er, kan vi altså desværre ikke gå med til det.",43.0,15:04:37,7550,7507,2:05:07,2:05:50,40
Erling Bonnesen,Fru Marianne Bigum.,1.0,15:05:20,7551,7550,2:05:50,2:05:51,40
Marianne Bigum,"Mange tak. Det, der ligger i forslaget, er jo netop, at man her i Folketinget ser et behov, og så opfordrer man ministeren og regeringen til at indkalde til en snak, hvor de sådan set får lov til at sætte rammerne for det. Det synes jeg da er imødekommende over for både ministeren og regeringen, som har langt større ressourcer til rådighed, end hvad vi har som folkevalgte. Det er svært at blive mere konkret, tror jeg, på det her punkt, og jeg synes også, at det ville være utidigt, og så vil jeg bare blive slået ned på, at vi var for konkrete eller havde ramt den for skævt. Nu lægger vi jo faktisk op til en bredere diskussion omkring det her.",39.0,15:05:21,7590,7551,2:05:51,2:06:30,40
Erling Bonnesen,Ordføreren.,0.0,15:06:00,7590,7590,2:06:30,2:06:30,40
Charlotte Bagge Hansen,"Jamen det er jeg simpelt hen lodret uenig i. Jeg mener, at det er så ukonkret og fluffy, som noget kan være. Jeg synes, man skylder, når man laver et beslutningsforslag, at man prøver at guide det lidt hen imod, hvad det er, det handler om. Det havde været rigtig fint, hvis De Radikale eller nogle af de partier, der støtter op omkring det her forslag, egentlig ville fortælle, hvor det er, kommunerne ikke har muligheden for at agere på det grønne område, så vi kan komme i gang med noget konkret forhandling på det her område. Det er bare det, jeg står og appellerer til – det her er simpelt hen ikke godt nok.",40.0,15:06:00,7630,7590,2:06:30,2:07:10,40
Erling Bonnesen,Så er det hr. Søren Egge Rasmussen.,2.0,15:06:40,7632,7630,2:07:10,2:07:12,40
Søren Egge Rasmussen,"Ordføreren har sagt, at ordføreren ikke støtter forslaget, vi har fået at vide via ministeren, at regeringen ikke støtter forslaget, og nu efterspørger ordføreren, at det skal være mere konkret. Hvis man læser i teksten her, står der bl.a. nævnt, at der ikke er hjemmel til at stille yderligere bæredygtighedskrav til byggeriet i lokalplaner. Der skulle man altså ændre planloven, hvis det var sådan, at man skulle sætte kommunerne fri. Det er sådan set et meget konkret eksempel, som står i teksten. Jeg forstår ikke, at ordføreren står og siger, at det her ikke er konkret nok. Der kan sådan set i teksten her findes eksempler på noget, hvor man siger, at det her godt kunne gøres på en anden måde, hvis man slap kommunerne fri. Hvis jeg skulle komme med et godt forslag til at sætte kommunerne endnu mere fri, er det at lempe på anlægsloftet, så man kunne lave klimasikring finansieret af kommunerne – at man så kunne lempe på anlægsloftet til sådan noget. Så jeg synes simpelt hen, det her er lidt trættende at høre – først hører man ministerens afvisning, og så kommer der tre ordførere fra tre regeringspartier, der afviser det på hver deres måde. Altså, det er jo bare den magtarrogance, som Folketinget er underlagt lige i øjeblikket, og jeg synes, det er kvalmende.",67.0,15:06:42,7699,7632,2:07:12,2:08:19,40
Erling Bonnesen,Ordføreren.,1.0,15:07:49,7700,7699,2:08:19,2:08:20,40
Charlotte Bagge Hansen,"Nu bliver jeg ikke så berørt af det, ordføreren siger, fordi jeg ved, at ordføreren kender mig godt nok til at vide, at magtarrogance nok ikke lige er det, der ligger i min dna. Det, jeg opfordrer til, er: Kom med flere konkrete eksempler at sætte ind. For der er jo nogen herinde, der er uenige i, at vi skal sætte ind med alle de parametre, som vi kan, i den krise vi er i lige nu. Så kom med noget konkret. Der er ikke noget, der bliver fejet af bordet. Vi tager det hele op, og der bliver arbejdet hårdt og konstruktivt ovre i ministeriet. Så kom med jeres forslag.",43.0,15:07:50,7743,7700,2:08:20,2:09:03,40
Erling Bonnesen,Hr. Søren Egge Rasmussen.,1.0,15:08:33,7744,7743,2:09:03,2:09:04,40
Søren Egge Rasmussen,"Det forslag fra teksten i beslutningsforslaget, jeg nævnte, vedrører bæredygtighedskrav i lokalplaner. Det er meget konkret. Der står sådan set, at man tænker, at man kunne ændre på planloven, så man gav kommunerne eller byrådene mere frihed til at stille bæredygtighedskrav i lokalplanerne og ikke bare kunne sige, at det skulle være en bestemt energiklasse. Hvad mener ordføreren om det meget konkrete forslag?",29.0,15:08:34,7773,7744,2:09:04,2:09:33,40
Erling Bonnesen,Ordføreren.,1.0,15:09:03,7774,7773,2:09:33,2:09:34,40
Charlotte Bagge Hansen,"Ordføreren mener, at der skal være flere konkrete forslag, før det her giver nogen mening. Jeg synes, det her forslag – og det siger jeg igen – er en tynd kop te. Det skal have noget mere substans og et bredere fundament. Og det er rigtig fint, at der er det her forslag; lad os endelig få kigget på planloven og det hele, men kom med noget mere.",20.0,15:09:04,7794,7774,2:09:34,2:09:54,40
Erling Bonnesen,Så er det fru Christina Olumeko.,3.0,15:09:24,7797,7794,2:09:54,2:09:57,40
Christina Olumeko,"Tak. Jeg synes, det er lidt mærkværdigt, at Moderaternes ordfører efterspørger flere konkrete forslag, altså endnu mere end det, Radikale Venstre allerede selv har skrevet. Jeg kan da godt bare sådan lige på stående fod nævne nogle ting: Kommunerne kan i dag f.eks. opstille landstrøm til krydstogtskibe, men de kan ikke kræve, at krydstogtskibene bruger landstrømmen. Det er f.eks. situationen i Københavns Kommune. Der er udfordringer med udbudsloven, bygningsreglementet; det kan også være sådan noget som budgetloven, anlægslofterne. Der er vildt mange ting; jeg kunne lave en hel liste til Moderaterne. Men det, vi jo sådan set har gjort fra Folketingets side, og som Radikale Venstre foreslår at gøre, er egentlig at give regeringen serveretten, i og med at I har flertal. Så kan I jo fremlægge jeres udspil. Men for min skyld kan vi sagtens gøre det omvendt. Så mit spørgsmål til Moderaterne er: Hvis vi i udvalget bliver enige om nogle tiltag eller en række partier bliver enige om nogle tiltag, vil Moderaterne så besvare de forslag og indkalde til forhandlinger?",58.0,15:09:27,7855,7797,2:09:57,2:10:55,40
Erling Bonnesen,Ordføreren.,0.0,15:10:25,7855,7855,2:10:55,2:10:55,40
Charlotte Bagge Hansen,"Nu er regeringen bestående af tre partier. Der er en masse tiltag i gang nu; der er flere på tegnebrættet. Jeg gentager, hvad ministeren sagde: Det er altid velkomment at komme med nogle konkrete forslag. Vi synes, det er positivt. Vi ønsker alle sammen at sørge for at gøre det nemmere og bedre for både kommuner, stat og regioner at arbejde hen imod et bedre klima og miljø og med biodiversitet og klimatilpasning. Så jo mere der kommer på bordet, både regeringen og fra oppositionen, jo hurtigere kommer vi i mål.",47.0,15:10:25,7902,7855,2:10:55,2:11:42,40
Erling Bonnesen,Fru Christina Olumeko.,1.0,15:11:12,7903,7902,2:11:42,2:11:43,40
Christina Olumeko,"Ja ja, jo flere forslag der kommer på bordet, jo hurtigere kan vi komme i mål, hvis det bliver vedtaget og vi agerer på det. Jeg er bare forvirret lige nu. Regeringen vil ikke selv have serveretten og invitere til åbne forhandlinger, som Radikale Venstre foreslår. Moderaterne siger, at Folketinget må, jeg ved ikke, lave forslag, indkalde til forhandlinger – jeg er lidt i tvivl. Hvad er næste skridt? Jeg er ny i Folketinget. Det ved jeg at ordføreren også er. Skal jeg forstå det sådan, at Moderaterne sammen med Folketingets partier i udvalget vil lande nogle forslag, eller hvad er næste skridt? Kan vi blive enige om en tekst og komme videre?",39.0,15:11:13,7942,7903,2:11:43,2:12:22,40
Erling Bonnesen,Ordføreren.,1.0,15:11:52,7943,7942,2:12:22,2:12:23,40
Charlotte Bagge Hansen,"Regeringen har gang i en masse tiltag. Der er flere tiltag på vej. Regeringspartierne tager meget gerne imod konkrete forslag, som ministeren har sagt. Jeg har sagt det mange gange nu heroppefra. Så kom med nogle forslag. Regeringen er altid villig til at høre på forslag. Der er masser af ting i gang og på tegnebrættet. Der bliver, som ministeren har sagt, indkaldt til forhandlinger. Der er allerede forhandlinger i gang. Det var min sidste bemærkning til det.",36.0,15:11:53,7979,7943,2:12:23,2:12:59,40
Erling Bonnesen,Så er det hr. Morten Messerschmidt.,1.0,15:12:29,7980,7979,2:12:59,2:13:00,40
Morten Messerschmidt,"Tak, formand. Jeg mindes, at partiet Moderaterne er stiftet med et erklæret mål om at bryde blokpolitikken, lytte, få input udefra og lave politik på en ny måde. Det er jo på mange måder spændende, og så vil jeg bare høre, om fru Charlotte Bagge Hansen har mindelser om, om hun nogen sinde i sin tid som folketingsmedlem har stemt for et beslutningsforslag fra et oppositionsparti.",26.0,15:12:30,8006,7980,2:13:00,2:13:26,40
Erling Bonnesen,Ordføreren.,2.0,15:12:56,8008,8006,2:13:26,2:13:28,40
Charlotte Bagge Hansen,Ja. Det har jeg ikke.,5.0,15:12:58,8013,8008,2:13:28,2:13:33,40
Erling Bonnesen,Så er det hr. Morten Messerschmidt.,1.0,15:13:03,8014,8013,2:13:33,2:13:34,40
Morten Messerschmidt,"Hvordan harmonerer det med at ville bryde blokkene, lytte, være fordomsfri osv. – altså alt det, som fru Charlotte Bagge Hansens parti er bygget på? Hvordan harmonerer det med, at man sådan, får vi jo altså indtryk af, pr. automatik stemmer imod alle forslag, der kommer fra et ikkeregeringsparti, og at det vel i virkeligheden mere handler om bare at finde en forklaring for at stemme nej end egentlig at forholde sig til forslagene?",25.0,15:13:04,8039,8014,2:13:34,2:13:59,40
Erling Bonnesen,Ordføreren.,2.0,15:13:29,8041,8039,2:13:59,2:14:01,40
Charlotte Bagge Hansen,"Jeg mindes da i hvert fald flere beslutningsforslag, som vi har talt ind i og anerkendt har været gode, og som vi efterfølgende har drøftet og tilpasset. For manges vedkommende har der allerede været noget på vej fra regeringens side, hvor vi har landet nogle brede aftaler.",18.0,15:13:31,8059,8041,2:14:01,2:14:19,40
Erling Bonnesen,Så er det hr. Kim Edberg Andersen.,1.0,15:13:49,8060,8059,2:14:19,2:14:20,40
Kim Edberg Andersen,"Tak for det. Jeg kommer til at følge lidt op på det, hr. Morten Messerschmidt spurgte om, for virkeligheden er jo, at det jo er, fordi det er et beslutningsforslag, og det skal i hvert fald ikke have lov til at komme igennem, så nu siger man nej tak, og hvis man er heldig, kommer der en minister og sætter sit eget navn på, og så vinder man alligevel. Det har jeg prøvet to gange i forbindelse med beslutningsforslag. Jeg har fået vide, at det simpelt hen ikke var godt nok, hvorefter det så er blevet fremsat – det sker nok i morgen med det her – et forslag, der ordret en til en svarer til det, som jeg selv har fremlagt i Folketingssalen. Men fordi det er et beslutningsforslag, vil regeringen ikke stemme for det. Så vil jeg gerne følge op på det, hr. Morten Messerschmidt siger: Hvordan harmonerer det overhovedet med det idégrundlag, som Moderaterne bildte vælgerne ind at de ligesom var bygget på? Man sagde, at man ikke ville have nogen blokpolitik, at man ville have den brede forhandling i Folketinget mellem alle folkevalgte, at man var anderledes. Hvordan vil ordføreren forklare for sådan en simpel nordjyde som mig, at løftet om det brede samarbejde, og at der ikke skulle føres blokpolitik, harmonerer med, at man aldrig nogen sinde stemmer for et beslutningsforslag?",58.0,15:13:50,8118,8060,2:14:20,2:15:18,40
Erling Bonnesen,Ordføreren.,1.0,15:14:48,8119,8118,2:15:18,2:15:19,40
Charlotte Bagge Hansen,"Altså, nu vil jeg sige, at jeg jo også bare er nordjyde ligesom spørgeren er, og jeg vil rigtig gerne svare på nogle spørgsmål, der handler om det her beslutningsforslag. Nu synes jeg, at jeg var vældig flink at svare på hr. Morten Messerschmidts spørgsmål, selv om de ikke gik på det, det her beslutningsforslag handler om.",22.0,15:14:49,8141,8119,2:15:19,2:15:41,40
Erling Bonnesen,Hr. Kim Edberg Andersen.,1.0,15:15:11,8142,8141,2:15:41,2:15:42,40
Kim Edberg Andersen,"Vi kan sagtens også stille spørgsmål om beslutningsforslaget, for selv om jeg synes, at det er et usædvanlig dårligt beslutningsforslag, bliver jeg bare nødt til at spørge, hvor konkrete beslutningsforslag Moderaterne mener vi skal komme med, før vi kan få lov til at opleve, at Moderaterne synes, at det er en god idé. Hvor konkrete skal vi være? Skal Radikale Venstre, næste gang de kommer med et beslutningsforslag på det grønne område, så sige: På dette specifikke matrikelnummer i denne specifikke kommune ønsker vi at det her bliver ændret? Eller kan man gøre det lidt mere generelt og sige: Vi synes, at det inden for denne kommunegrænse er o.k. at lave bedre vilkår? Eller bliver det simpelt hen får generelt, at det er inden for de der 98 kommunegrænser?",38.0,15:15:12,8180,8142,2:15:42,2:16:20,40
Erling Bonnesen,Ordføreren.,1.0,15:15:50,8181,8180,2:16:20,2:16:21,40
Charlotte Bagge Hansen,"Altså, jeg synes, det er et hypotetisk spørgsmål, og jeg mener ikke, at jeg skal svare på det. Det er simpelt hen for hypotetisk.",15.0,15:15:51,8196,8181,2:16:21,2:16:36,40
Erling Bonnesen,"Tak til ordføreren. Der er ikke flere korte bemærkninger, og vi kan gå videre til Danmarksdemokraternes ordfører, hr. Morten Vehl.",12.0,15:16:06,8208,8196,2:16:36,2:16:48,40
Erling Bonnesen,"Tak for det. Der er et par korte bemærkninger, og den første er fra hr. Kim Edberg Andersen.",4.0,15:19:52,8426,8422,2:20:22,2:20:26,40
Kim Edberg Andersen,"Tak for det. Og tillykke med talen. Det kriller altid lidt i maven, første gang man kravler derop, men det går over med tiden. Jeg vil egentlig bare sige tak for talen, og så vil jeg godt komme med et enkelt godt råd. Ordføreren havde været ude i virkeligheden og spørge folk om det, og der bliver jeg bare lige nødt til at sige, at regeringspartierne altid tager meget ilde ned, når man har fakta og virkeligheden på plads deroppe. Så lad være med det. Og sluttelig vil jeg sige: Lad være med at rose Radikale for meget, for de kan heller ikke rigtig helt styre det. Men ellers vil jeg bare sige: Det var en fantastisk god tale, og velkommen i Folketinget.",29.0,15:19:56,8455,8426,2:20:26,2:20:55,40
Erling Bonnesen,Ordføreren.,2.0,15:20:25,8457,8455,2:20:55,2:20:57,40
Erling Bonnesen,"Ønsker hr. Kim Edberg Andersen sin anden korte bemærkning? Nej, han frafalder. Så er den næste fru Lotte Rod.",7.0,15:20:30,8467,8460,2:21:00,2:21:07,40
Lotte Rod,"Der ønskes også et varmt velkommen fra mig. Og tak for især starten af talen og hele hyldesten af lokaldemokratiet og betydningen af, at vi er et land med et stærkt demokrati i alle dele af Danmark, og at demokratiet ikke bare er sådan noget, der er på Christiansborg, men netop er i alle dele af landet. Det glæder jeg mig meget til at arbejde sammen om. Derfor har jeg også bare et spørgsmål: Kunne det så egentlig ikke også give meget god mening at gøre det, vi siger i forslaget? For nogle af de bekymringer, der bliver rejst, tænker jeg også der er andre partier der har, nemlig med hensyn til hvordan vi sikrer borgernes sikkerhed, når man sætter kommunerne fri. Derfor vil en af de ting, som man helt naturligt ville skulle diskutere, være: Hvad for nogle hegnspæle skulle vi lave? Det har vi jo også gjort på daginstitutionsområdet og skoleområdet, hvor vi har sagt, at der er nogle ting, som er så grundlæggende, at de skal blive ved med at være der. Så ville det ikke netop give god mening at åbne for sådan et forhandlingsbord, hvor ordføreren så kunne komme med de her ting som en hegnspæl?",53.0,15:20:37,8520,8467,2:21:07,2:22:00,40
Erling Bonnesen,Ordføreren.,1.0,15:21:30,8521,8520,2:22:00,2:22:01,40
Erling Bonnesen,"Fru Lotte Rod frafalder. Så siger vi mange tak. Der er ikke flere korte bemærkninger, så tak til ordføreren. Så kan vi gå videre til Liberal Alliances ordfører, og det er hr. Lars-Christian Brask.",10.0,15:21:50,8550,8540,2:22:20,2:22:30,40
Lars-Christian Brask,"Tak for ordet. Jeg taler med 10 års erfaring ved at have siddet i byrådet, og jeg kan konstatere, at hvis man er initiativrig, hvis man har forslag og idéer, er der ikke nogen problemer med at få det igennem. Der er altså ikke nogen hindring for gode initiativer. Så længe vi også sikrer os, at vi har nogle nationale retningslinjer, der beskytter vores kyster, vores vandområder, vores klima, mener jeg, at vi er godt nok sikret, og vi kan ikke støtte opfordringen i forslaget.",50.0,15:22:00,8600,8550,2:22:30,2:23:20,40
Erling Bonnesen,"Mange tak for det. Der er ikke nogen korte bemærkninger, så vi siger tak til ordføreren. Så kan vi gå videre til Konservative Folkepartis ordfører, og det er fru Lise Bertelsen. Værsgo.",20.0,15:22:50,8620,8600,2:23:20,2:23:40,40
Lise Bertelsen,"Tak for ordet. Jeg vil først gerne sige tak til Radikale Venstre for at sætte fokus på en fælles dagsorden om den grønne omstilling, som vi i Det Konservative Folkeparti også er meget optaget af. Forslaget handler grundlæggende om, at regeringen opfordres til at indkalde til forhandlinger om frisættelse af kommunerne til at handle på den grønne omstilling. Hensigten med at fjerne benspænd for grønne tiltag i kommunerne er vi fuldstændig enige i. Hvad der præcis skal komme ud af sådan nogle forhandlinger, kan jeg være i tvivl om, for den grønne omstilling er jo svær at gøre op som ét område. Det kan man også se på de eksempler, Radikale Venstre er kommet med, som jo både strækker sig over transport og klima og bolig og miljø. Derfor kan jeg godt være lidt i tvivl om, om man med én aftale kan fjerne benspænd på alle de områder, fordi problematikkerne umiddelbart rækker ud i mange forskellige lovgivninger. Vi forhold til eksemplerne nævner Radikale Venstre både nulemissionszoner, vedvarende energi, bæredygtige energier og sprøjtegift. Vi er som sagt ikke helt med på det her med nulemissionszonerne. Hvad angår den vedvarende energi, er der faktisk lige lavet en stor aftale, som skal sætte gang i omsætningen af VE i kommunerne. Det interessante er faktisk her, at kommunerne har et ønske om, at staten tog lidt mere over i forhold til planlægning, for det er en rigtig svær opgave for kommunerne. Hvad angår bæredygtigt byggeri, er vi meget positive over for det. Men i forhold til det med sprøjtegifte er der det problem, at vi faktisk ikke er helt klar til at forbyde Roundup, fordi alternativerne i dag viser sig mere skadelige. Så grundlæggende stemmer vi faktisk for, fordi vi støtter intentionen, men med den kommentar, at vi måske ikke helt deler forståelsen af de forskellige eksempler. Men det er jo præcis det, som I lægger op til vi skal drøfte i en forhandling, så derfor er vi positive over for det. Tak.",141.0,15:23:10,8761,8620,2:23:40,2:26:01,40
Erling Bonnesen,"Mange tak for det. Der er ikke nogen korte bemærkninger, så tak til ordføreren. Vi kan gå videre til Enhedslistens ordfører, og det er hr. Søren Egge Rasmussen.",11.0,15:25:31,8772,8761,2:26:01,2:26:12,40
