name,text,duration,start_clock,end_sec,start_sec,start_min,end_min,video_id
Karsten Hønge,Spørgeren.,1.0,15:30:57,9107,9106,2:31:46,2:31:47,41
Karsten Hønge,Ordføreren.,0.0,15:31:08,9117,9117,2:31:57,2:31:57,41
Lisbeth Bech-Nielsen,I lige måde.,4.0,15:31:08,9121,9117,2:31:57,2:32:01,41
Karsten Hønge,"Der er ikke flere korte bemærkninger. Tak til fru Lisbeth Bech-Nielsen, SF. Da der ikke er flere, som har bedt om ordet, er forhandlingen sluttet. Det er vedtaget.",0.0,15:31:12,9121,9121,2:32:01,2:32:01,41
Karsten Hønge,(Talen er under udarbejdelse),22.0,15:31:12,9143,9121,2:32:01,2:32:23,41
Karsten Hønge,"Forhandlingen er åbnet. Første ordfører er hr. Anders Kronborg, Socialdemokratiet.",11.0,15:31:34,9154,9143,2:32:23,2:32:34,41
Anders Kronborg,"Tak for det. Da det er den første tale, jeg selv skal holde efter nytår, vil jeg gerne starte med at ønske alle sammen et godt nytår. Og så vil jeg sige, at det måske også bliver den korteste tale, jeg kommer til at holde heroppefra i 2024. Det lovforslag, vi behandler, omhandler EU's sortliste. To gange om året opdaterer man listen. Det sker også herinde i salen. Nogle lande kommer på, og andre tages af. Den her opdatering træder i kraft for danske forhold den 1. februar 2024. Sidst man behandlede sortlisten herinde i Folketinget, stemte samtlige partier for opdateringen undtagen Nye Borgerlige. Med de ord vil jeg sige, at Socialdemokratiet kan støtte lovforslaget.",48.0,15:31:45,9202,9154,2:32:34,2:33:22,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til hr. Anders Kronborg, Socialdemokratiet. Næste ordfører er hr. Kim Valentin, Venstre.",10.0,15:32:33,9212,9202,2:33:22,2:33:32,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til hr. Kim Valentin, Venstre. Efter indbyrdes aftale mellem SF og Moderaterne er det nu Moderaternes ordfører, der får ordet. Hr. Mohammad Rona.",11.0,15:33:29,9269,9258,2:34:18,2:34:29,41
Karsten Hønge,"Der er ingen korte bemærkninger. Tak til hr. Mohammad Rona, Moderaterne. Næste ordfører er hr. Sigurd Agersnap, Socialistisk Folkeparti.",8.0,15:34:20,9317,9309,2:35:09,2:35:17,41
Sigurd Agersnap,"Tak for ordet, formand. Hvis man følger debatten derhjemme, kan man jo godt få indtrykket af, at det her er en ren ekspeditionssag, og at vi er enige i Folketinget. Det sidste vil jeg bekræfte. Jeg tror, at vi er enige. Selvfølgelig opdaterer vi listen over lande omfattet af danske defensive foranstaltninger i forhold til skattely, når EU's skattelyliste også bliver opdateret. Men jeg vil lige knytte et par ord til EU's liste over skattelylande – dels fordi listen er mangelfuld, dels fordi den faktisk også kan have en effekt. Når listen kan have en effekt, er det jo, fordi den lægger et pres på det enkelte land i forhold til at ændre deres skattelovgivning, så de kan komme af listen igen. Det betyder også, at selv om det må eller vil have konsekvenser for europæiske virksomheder, som har investeret i det land, er man nødt til at gennemføre sanktionerne, for at vi dermed kan presse verdens lande mod større skatteåbenhed og undgå skattelykonstruktioner. Skattely koster samlet set verden over 2.000 mia. kr. Der er forskellige estimater, men det er store beløb, der er i skattely. Så man undgår bl.a. den danske skatteopkrævning, men også skatteopkrævning i en række af verdens udviklingslande. Så det, at vi stadig væk har skattely, hvor man snylter på den samlede skattebetaling, er dybt problematisk, og derfor er det afgørende, at man gennemfører de sanktioner, der følger med EU's skattelyliste. Det andet er så, at EU's liste desværre er stærkt mangelfuld. Det er den først og fremmest, fordi europæiske lande ikke kan optræde på skattelylisten, selv om vi ved fra utallige læk, at der er klare skattely i Europa. Man kan nævne Luxembourg som et af dem. Det er lande, som slår sig op på at sikre, at virksomheder betaler en for lav skat, og ikke udveksler skatteoplysninger med andre europæiske skattemyndigheder, og som derfor på alle måder lever op til kravene til at være på listen over skattelylande. Det bør ændres. Det kan vi ikke gøre her fra Folketinget, for det er et spørgsmål i EU, men deterproblematisk. På samme måde ved vi også, at der er en række skattely uden for EU, som heller ikke er opført på listen. Det er skattely som Cayman Islands og Bermuda, som har utallige læk og utallige eksempler på, at der bliver spekuleret i skatten. Så i SF støtter vi selvfølgelig, at vi opdaterer den danske lovgivning, i forhold til hvad for nogle lande der skal have sanktioner. Det indbefatter, som ordføreren for Venstre, hr. Kim Valentin, siger, selvfølgelig også, at de lande, der nu lever op til kravene, bliver flyttet ud af listen over dem, der skal have sanktioner. Og samtidig er vi stadig kritiske over for, at EU's skattelyliste ikke er fyldestgørende.",149.0,15:34:28,9466,9317,2:35:17,2:37:46,41
Karsten Hønge,"Der er en kort bemærkning til hr. Kim Valentin, Venstre.",3.0,15:36:57,9469,9466,2:37:46,2:37:49,41
Karsten Hønge,Ordføreren.,2.0,15:37:16,9487,9485,2:38:05,2:38:07,41
Sigurd Agersnap,"Det er klart, at inden for EU har man andre regler for, hvordan man skulle håndtere det, hvis der sker skattespekulation. Vi ved bl.a. også, at der har været rejst konkurrencesager over for Irland. Det er jo desværre ikke nogle sager, som EU-systemet har vundet i alle tilfælde. Vi er derfor ikke afvisende over for, at man kunne lave andre sanktionslister for lande inden for EU. Men det er klart, at hvis man ikke gennemfører ordentlige sanktioner inden for EU, så bliver listen samlet set mangelfuld.",26.0,15:37:18,9513,9487,2:38:07,2:38:33,41
Karsten Hønge,Spørgeren.,2.0,15:37:44,9515,9513,2:38:33,2:38:35,41
Karsten Hønge,Ordføreren.,2.0,15:38:01,9532,9530,2:38:50,2:38:52,41
Sigurd Agersnap,"Det er jo korrekt forstået, at Europa-Kommissionen har anlagt sager inden for EU og mod EU-lande, som skal afgøres ved Domstolen. Nogle af dem er afgjort. Så det er klart, at der er en anden proces. Det er lidt specielt, at vi i hvert fald i fællesskab i EU ikke har kunnet blive enige om at gennemføre nogen sanktioner. Om det så skulle være i regi af noget, der skulle anlægges ved Domstolen, har ordføreren nok ret i. Det burde det.",23.0,15:38:03,9555,9532,2:38:52,2:39:15,41
Karsten Hønge,"Der er ikke ønske om flere korte bemærkninger. Tak til hr. Sigurd Agersnap, SF. Næste ordfører er hr. Hans Kristian Skibby, Danmarksdemokraterne.",14.0,15:38:26,9569,9555,2:39:15,2:39:29,41
Hans Kristian Skibby,"Tak, hr. formand. Det her lovforslag kan man jo godt sige viser en stor grad af rettidig omhu i forhold til at imødegå nogle af de kreative tendenser, der er, og som har været der i årevis, havde jeg nær sagt. Det er jo heller ikke et ukendt fænomen i Danmark, at der findes virksomheder og selskaber, som har spekuleret i at lægge deres virksomhed og ejerskab forskellige steder for på den baggrund jo at kunne spare nogle penge forskellige steder. Jeg vil nu alligevel på vegne af Danmarksdemokraterne også have lov til at sige, at det her lovforslag jo trods alt er et stort skridt i den rigtige retning. Men det er måske stadigvæk også en lidt, ligesom SF's ordfører var inde på, indskrænket rettidig omhu, vi begiver os ud i. Men vi erkender også, at det kan være vanskeligt, og det er jo også, sådan som Venstres ordfører stillede spørgsmål om, et spørgsmål om de retlige principper, hvis man har en formodning om, at det også foregår inden for de lande, der er medlem af EU, og hvis man har nogle byrder i forhold til det. Men jeg tror egentlig ikke, at det er det, der er kendetegnet ved det her lovforslag, altså at man ikke accepterer de udfordringer. Men de må komme i den rækkefølge, som de nu engang gør. Med det her lovforslag lægger skatteministeren jo op til, at der vises rettidig omhu, i forhold til at man får nogle lande eller nogle områder og geografiske egne på listen, f.eks. Antigua og  Barbuda, Belize og Seychellerne. Og så er der også nogle steder, hvor man kan se at tallene er gået den rigtige vej: Costa Rica, De Britiske Jomfruøer og Marshalløerne. Det betyder, at man har nogle områder, der bliver trukket aflisterne. Sådan skal det være, og vi hilser det velkommen. Vi synes også, at det giver god mening, at vi hele tiden er obs på, at når der sker de her forbedringer – eller forværringer andre steder – så skal vi også i forhold til EU's sortliste over skattelyområder være parate til at få det flyttet i den rigtige retning. Så vi støtter lovforslaget.",127.0,15:38:40,9696,9569,2:39:29,2:41:36,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til hr. Hans Kristian Skibby, Danmarksdemokraterne. Næste ordfører er hr. Steffen W. Frølund, Liberal Alliance.",10.0,15:40:47,9706,9696,2:41:36,2:41:46,41
Steffen W. Frølund,"Tak for det, formand. Jamen jeg vil gøre nogle af de andre kunsten efter. Nogle af de andre holdt også en relativt kort tale, så det vil jeg også. Når EU's sortliste opdateres, synes vi i Liberal Alliance selvfølgelig også  at det er noget, der skal afspejles i dansk lovgivning. Så det støtter vi naturligvis at det bliver. Så kan man jo altid diskutere, hvordan den sortliste skal udformes, og hvad der skal være på og ikke kan være på. Det er ikke sikkert, at vi er helt enige om det. Men når den er, som den er, skal den også afspejles i dansk lov. Så skulle jeg hilse fra Radikale Venstre og sige, at de også støtter det.",27.0,15:40:57,9733,9706,2:41:46,2:42:13,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til hr. Steffen W. Frølund, Liberal Alliance. Næste ordfører er fru Merete Scheelsbeck, Det Konservative Folkeparti.",8.0,15:41:24,9741,9733,2:42:13,2:42:21,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til fru Merete Scheelsbeck, Det Konservative Folkeparti. Næste ordfører er hr. Pelle Dragsted, Enhedslisten.",7.0,15:42:52,9828,9821,2:43:41,2:43:48,41
Pelle Dragsted,"Tak, formand. Jamen vi støtter også forslaget. Det er positivt, at man med det her forslag indfører flere defensive foranstaltninger over for selskaber i skattely. Det er sådan set noget, vi længe har efterspurgt, for det er selvfølgelig helt urimeligt, at der er selskaber og enkeltpersoner, som unddrager sig skat, altså som opererer og tjener penge, f.eks. i Danmark, og lever godt på det, men ved hjælp skattely unddrager sigat bidrage til det samfund, på hvis skuldre man skaber sin succes og sin formue. Det er nogle relativt begrænsede skridt. Måske har nogle af dem lidt mere symbolsk karakter og vil ikke løse det enorme problem, vi har med skattely, som koster vores samfund og dermed alle skatteydere rigtig, rigtig mange penge hvert eneste år. Det skyldes jo, at man i Danmark har valgt at tage udgangspunkt i EU's skattelyliste, som er mangelfuld. Der er notoriske skattelylande, som ikke er omfattet af den her liste, og som det også har været nævnt før, er det selvfølgelig også en udfordring, at de skattely, som er EU-medlemsstater som f.eks. Luxembourg og andre, ikke er omfattet og ikke kan omfattes af den her liste. Det er et problem, for vi ved, at meget ofte anvender man jo ikke skattely direkte, men bruger en mellemstation som f.eks. Luxembourg for at kanalisere sine penge ud i skattely, og dermed kan det blive svært at opdage og sanktionere de selskaber, der gør det her. Den danske regering har ikke været specielt offensiv i de debatter i EU i forhold til at få udvidet den her skattelyliste, og det er et problem. Selv hvis man havde tabt de kampe, kunne man have lavet en mere vidtgående skattelyliste selv, og det har vi jo fra Enhedslistens side i mange år foreslået at man skulle. I det hele taget er der en eller anden afstand mellem den opfattelse, der bliver og er blevet givet udtryk for heroppefra af partier og regeringspartier, og så den reelle indsats, der bliver gjort. Vi så det f.eks. under coronahjælpepakkerne, hvor vi fra Enhedslistens side sammen med andre partier foreslog, at det skulle stilles som betingelse, at hvis man skulle modtage hjælpepakker fra staten, så var det oplagt, at man ikke samtidig kunne operere i skattely. Det var der ikke vilje til dengang, og det var endda, på trods af at Europa-Kommissionen sådan set opfordrede medlemslandene til at stille de krav i forbindelse med hjælpepakker. Så vi er meget langt fra at være i mål, men ethvert lille skridt i den rigtige retning er selvfølgelig positivt, og derfor støtter Enhedslisten forslaget.",187.0,15:42:59,10015,9828,2:43:48,2:46:55,41
Karsten Hønge,"Der er en kort bemærkning til hr. Kim Valentin, Venstre.",4.0,15:46:06,10019,10015,2:46:55,2:46:59,41
Karsten Hønge,Ordføreren.,2.0,15:46:39,10050,10048,2:47:28,2:47:30,41
Pelle Dragsted,"Absolut. Der er fremskridt. Der er også andre fremskridt som f.eks. de her forhandlinger, der har været i OECD, omkring fælles minimumssatser, som jo også er en måde at komme noget af det her til livs på, altså de her forskellige mekanismer, som man arbejder på at indføre for at kunne, om man så må sige, beskatte de virksomheder, som ikke bliver beskattet ordentligt der, hvor de er hjemmehørende. Så internationalt samarbejde, både i EU og i OECD, er jo helt afgørende for at få gjort noget ved det her. Det er svært at gøre som et enkelt land, selv om vi også kunne tage initiativer i Danmark. Så det er positivt. Problemet er, at de kriterier, EU bruger for at sortliste, er relativt lempelige, og det vil sige, at med hensyn til nogle af de lande, der bliver taget af listen, kan man godt diskutere, om de rent faktisk ikke stadig væk er skattelylande, og om de ikke stadig væk udgør en belastning i forhold til vores evne til at kunne indkræve de skatter, som vi bør, for de selskaber, som tjener penge på at operere i Danmark.",53.0,15:46:41,10103,10050,2:47:30,2:48:23,41
Karsten Hønge,Spørgeren.,3.0,15:47:34,10106,10103,2:48:23,2:48:26,41
Karsten Hønge,Ordføreren.,2.0,15:48:08,10139,10137,2:48:57,2:48:59,41
Pelle Dragsted,"Jeg synes nu, at jeg svarede på spørgsmålet, men for det første vil jeg sige, at Danmark kunne arbejde i EU for en langt mere restriktiv linje, altså for at få flere lande på den her skattelyliste og for at få kriterierne for at komme på den gjort skarpere. Det har den danske regering bare ikke gjort. Man har hængt i bremsen. Man har ikke været blandt de mest offensive lande. Det var det første. For det andet vil jeg sige, at jeg synes, at det jo er rigtig godt, at man kan blive enige om noget, men det bør vel ikke forhindre nogen i at gå videre og være endnu bedre?",30.0,15:48:10,10169,10139,2:48:59,2:49:29,41
Karsten Hønge,"Der er ikke flere korte bemærkninger. Tak til hr. Pelle Dragsted, Enhedslisten. Næste ordfører er hr. Peter Kofod, Dansk Folkeparti.",13.0,15:48:40,10182,10169,2:49:29,2:49:42,41
Peter Kofod,"Tak for det, formand. Jeg kan gøre det ganske kort. Ordføreren før mig har jo redegjort for forslaget, og det kan vi sagtens støtte i Dansk Folkeparti. Tak.",7.0,15:48:53,10189,10182,2:49:42,2:49:49,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til hr. Peter Kofod, Dansk Folkeparti. Næste ordfører er fru Christina Olumeko, Alternativet.",22.0,15:49:00,10211,10189,2:49:49,2:50:11,41
Christina Olumeko,"Tak for ordet. Jeg vil gøre det ganske kort. Vi vil i Alternativet støtte lovforslaget, fordi vi mener, at det er positivt, at Danmarks liste over lande, der er omfattet af de danske defensive foranstaltninger, opdateres, så der er overensstemmelse med EU's sortliste over skattely. Tak for ordet.",18.0,15:49:22,10229,10211,2:50:11,2:50:29,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til fru Christina Olumeko, Alternativet. Så er vi igennem ordførerrækken, og den næste, der får ordet, er skatteministeren.",21.0,15:49:40,10250,10229,2:50:29,2:50:50,41
Jeppe Bruus,"Tak for det, og tak for den meget positive, må man jo sige, modtagelse af det her lovforslag. Det er gjort ganske kort. Det vil jeg også gøre her, men jeg vil alligevel sige, at vi jo opdaterer den her liste over lande, der er omfattet af skattesanktioner, altså såkaldte defensive foranstaltninger, så den stemmer overens med EU's sortliste efter den seneste opdatering fra oktober 2023. Jeg er glad for, at vi i EU med listen over skattely får sendt et fælles og entydigt signal i kampen mod skatteunddragelse og skatteundgåelse. Samtidig glæder det mig, at der denne gang er lande, der er taget af listen, og at flere lande på observationslisten nu lever op til de internationale skattestandarder for god skattepraksis. Det ser jeg selvfølgelig som et konkret eksempel på, at reglerne har en effekt. I oktober blev Antigua og  Barbuda, Belize og Seychellerne opført på EU's sortliste, mens Costa Rica, De Britiske Jomfruøer og Marshalløerne blev taget af listen. Med lovforslaget her opdaterer vi altså også den danske liste. Det betyder, at der fra 1. februar 2024 bliver indført skattesanktioner mod de nævnte lande, der er kommet på listen, og at der ikke længere er skattesanktioner mod de lande, som er kommet af listen. Med de ord vil jeg gerne takke for debatten og ser selvfølgelig frem til den videre behandling af lovforslaget.",79.0,15:50:01,10329,10250,2:50:50,2:52:09,41
Karsten Hønge,"Der er ikke ønske om korte bemærkninger. Tak til skatteministeren. Da der ikke er flere, som har bedt om ordet, er forhandlingen sluttet. Det er vedtaget.",27.0,15:51:20,10356,10329,2:52:09,2:52:36,41
Karsten Hønge,"Ordføreren for forslagsstillerne, hr. Mikkel Bjørn, Dansk Folkeparti, har bedt om at begrunde forslaget og får nu ordet.",16.0,15:51:47,10372,10356,2:52:36,2:52:52,41
Mikkel Bjørn,"Tak for det. Statsborgerskab er ikke en rettighed. Det er en gave, man i helt særlige tilfælde kan gøre sig fortjent til, og i grundloven står der: »Ingen udlænding kan få indfødsret uden ved lov.« Det betyder, at det er det danske Folketing, der kan give udlændinge dansk statsborgerskab. Alligevel har vi underskrevet en konvention, nemlig statsborgerretskonventionen, der i ordets egentlige forstand nærmest gør statsborgerskabet til en rettighed. Sammen med statsløsekonventionen sætter denne konvention omfattende begrænsninger for Folketingets evne til at lovgive i overensstemmelse med grundloven, nemlig at give statsborgerskab til dem, der fortjener det, og tage det fra dem, der har fået det under forkerte forudsætninger. Det er konventioner, som tvinger os til at gøre mennesker til danske statsborgere, selv om de ikke opfylder de betingelser, som Folketingets flertal har vedtaget i den gældende aftale om indfødsret, og oven i købet fratager os muligheden for at tage statsborgerskabet fra de mennesker, der har fået statsborgerskab på et løfte om at være lovlydige borgere, og som siden hen forbryder sig mod denne tillid ved at gøre karriere som bandemedlemmer, hjemmerøvere eller voldtægtsforbrydere. Begår man terror eller har man fået statsborgerskab som statsløs, har man sikret sig et dansk statsborgerskab for evigt uanset omfanget af ens ugerninger. Ved at underkaste os konventionerne har vi ligeledes underkastet os pligten til at huse kriminelle, voldspersoner og andre, som med al tydelighed har vist, at de ikke hører til her i Danmark. For Dansk Folkeparti er danskernes tryghed og sikkerhed absolut hovedfokus, og jeg vil derfor bede de tilstedeværende partier i dag om at redegøre meget nøgternt og detaljeret for, hvilke fordele de mener at Danmark helt konkret drager af at være underlagt statsborgerretskonventionens spændetrøje. Går man herop på talerstolen og forsvarer konventionen uden på det nærmeste at kunne redegøre for de konkrete fordele set i lyset af de konkrete ulemper – de lyser i øjnene som tusind sole – mener jeg ikke, at man er sit ansvar som folkevalgt bevidst. Det er vi i Dansk Folkeparti. Tak for ordet.",128.0,15:52:03,10500,10372,2:52:52,2:55:00,41
Karsten Hønge,"Tak til ordføreren for forslagsstillerne, hr. Mikkel Bjørn, Dansk Folkeparti. Forhandlingen er åbnet. Den første, der får ordet, er udlændinge- og integrationsministeren.",12.0,15:54:11,10512,10500,2:55:00,2:55:12,41
Kaare Dybvad Bek,"Tak for det, formand. Tak for muligheden for at afvikle det her beslutningsforslag. Det bliver foreslået, at vi udtræder af Europarådets kommission af 6. november 1997 om statsborgerret. Regeringen kan ikke støtte beslutningsforslaget. Som jeg har sagt i andre sammenhænge, vil regeringen arbejde for at styrke det regelbaserede internationale samfund. Derfor mener vi, det er vigtigt, at Danmark har medlemskab i de internationale konventioner, og derfor skal vi ikke melde os ud af statsborgerretskonventionen. Konventionerne er for os at se en mulighed for at skabe en bedre verdensorden, hvor individer og mindre lande også har rettigheder, og som et lille land har Danmark en selvstændig, national interesse i, at det regelbaserede internationale samfund fungerer. Jeg er dog også grundlæggende enig med forslagsstillerne i, at der er ting, der ikke fungerer i de internationale konventioner og fortolkningen af dem. Det er rigtigt, som forslagsstillerne har anført i bemærkningerne, at statsborgerretskonventionen sætter rammer for adgangen til at frakende og fratage statsborgerskab. Konventionen fastsætter udtømmende, i hvilke situationer man kan fortabe statsborgerskabet. Konventionen indeholder bl.a. regler om, at man ikke kan fortabe statsborgerskab på grund af kriminalitet, mindre man har udvist en handlemåde, som er til alvorlig skade for statens vitale interesser. Det er inden for den ramme, vi frakender kriminelle udlændinge deres statsborgerskab. Vi har udnyttet rammerne til fulde gennem de seneste års stramninger af reglerne vedrørende frakendelse og fratagelse af dansk statsborgerskab. Senest skærpede vi reglerne i maj 2022, hvor det blev indført, at den, som dømmes for en strafbar handling, og som dermed har udvist en handlemåde, som er til alvorlig skade for statens vitale interesser, ved dom skal frakendes sin danske indfødsret, medmindre det er i strid med Danmarks internationale forpligtelser. Vi har dermed sikret, at vi går til kanten af, hvad der er muligt inden for konventionerne, og det synes jeg er den rigtige måde at gribe det an på. Tak for ordet.",119.0,15:54:23,10631,10512,2:55:12,2:57:11,41
Karsten Hønge,"Første korte bemærkning er til hr. Mikkel Bjørn, Dansk Folkeparti.",3.0,15:56:22,10634,10631,2:57:11,2:57:14,41
Mikkel Bjørn,"Tak for det. Ministeren siger, at regeringen vil styrke det regelbaserede internationale samfund, og når vi taler i regi af statsborgerretskonventionen, betyder det jo sådan set meget konkret, at man gerne vil styrke de regler, som bl.a. gør, at voldtægtsforbrydere, bandemedlemmer og hjemmerøvere faktisk ikke kan fratages deres danske statsborgerskab, selv i tilfælde, hvor de eventuelt måtte have modtaget det på et løfte om, at de ville være lovlydige borgere, altså når de modtager det danske statsborgerskab. Det er da ikke en fordel for Danmark på nogen som helst måde eller en fordel for danskernes tryghed og sikkerhed i deres eget land. Kunne ministeren ikke uden at komme sådan helt generelt ind på det regelbaserede internationale samfund og konventionerne som et generelt fænomen meget konkret og nøgternt redegøre for en eneste konkret fordel, som Danmark drager af at være medlem af statsborgerretskonventionen?",59.0,15:56:25,10693,10634,2:57:14,2:58:13,41
Karsten Hønge,Ministeren.,1.0,15:57:24,10694,10693,2:58:13,2:58:14,41
Kaare Dybvad Bek,"Jeg mener sådan set ikke, at man ikke kan adskille de to ting. Altså, jeg mener, at det, at der er lande, som sætter sig sammen, og hvor også små lande har en indflydelse på den udvikling, der er i det internationale samfund, generelt set er til fordel for Danmark, uden at man specifikt kan pege på, hvad der er det konkrete udkomme af det – det kan man jo godt smile over, men jeg synes ikke, det er morsomt. Jeg synes, det er en alvorlig sag, at vi efter anden verdenskrig har opbygget en verdensorden, hvor det ikke altid er de store lande, som får lov til at bestemme, hvordan tingene foregår, men at man også har en diskussion, også med smålande som Danmark. Hvis man vil se, hvordan det er, når det ikke er tilfældet, kan man jo bare huske tilbage til, hvordan Europa var i 1930'erne, hvor man havde små lande, der blev kørt over gang på gang, inklusive Danmark, i alle mulige sammenhænge, fordi der ikke var et regelsæt, som man var inden for. Det mener jeg faktisk er et fremskridt for vores verdenssamfund, at vi har det, uanset at hr. Mikkel Bjørn jo har ret i, at konkret for statsborgerretskonventionen er der nogle ting, som jeg synes er problematiske; det er der jo ingen tvivl om.",55.0,15:57:25,10749,10694,2:58:14,2:59:09,41
Karsten Hønge,Spørgeren.,2.0,15:58:20,10751,10749,2:59:09,2:59:11,41
Mikkel Bjørn,"Det er jo det totale maskefald, vi er vidne til her. Altså, der er tale om en konvention, der beskytter bandemedlemmer, voldtægtsforbrydere og terrorister, og ministeren kan ikke konkret redegøre for en eneste konkret fordel, som Danmark drager af at være medlem af specifikt statsborgerretskonventionen. Er det korrekt forstået, at ministeren ikke kan redegøre for en eneste konkret fordel, som Danmark drager af at være medlem af den her konvention?",25.0,15:58:22,10776,10751,2:59:11,2:59:36,41
Karsten Hønge,Ministeren.,1.0,15:58:47,10777,10776,2:59:36,2:59:37,41
Kaare Dybvad Bek,"Nej, det er ikke korrekt forstået. Det, som jeg sagde, og som jeg gerne vil gentage, er, at Danmark har en fordel af, at vi har en international orden, hvor man aftaler ting, og hvor også små lande har en stemme og er en del af det. Det er klart, at ikke alle ting, man aftaler, er en fordel. Det er jo det samme, hvis man f.eks. kigger på EU. Det er jo ikke alt, der bliver aftalt i EU, som er en fordel for Danmark, men samlet set er det en fordel at være en del af det her internationale retssystem, og det synes jeg vi skal fortsætte med.",25.0,15:58:48,10802,10777,2:59:37,3:00:02,41
Karsten Hønge,"Den næste korte bemærkning er til fru Mette Thiesen, Dansk Folkeparti.",4.0,15:59:13,10806,10802,3:00:02,3:00:06,41
Mette Thiesen,"Tusind tak. Jeg kan godt huske, da man lavede den her stramning omkring bandemedlemmer i de tilfælde, hvor det var til fare for statens vitale interesser, og der skal man jo både være terrorist og bandemedlem og alt muligt andet samtidig, før man kan komme ind under det – jeg ved ikke engang, om der er en eneste, der er blevet frakendt statsborgerskabet på den baggrund – netop fordi der holdes så stædigt fast i den her fuldstændig tåbelige konvention, som absolut ingen gavn gør for Danmark. Tværtimod. Der er jo masser af andre lande, som vi under normale omstændigheder sammenligner os med – der er Spanien, Italien, Irland, Storbritannien, Frankrig, Belgien, og jeg kunne blive ved – som ikke har ratificeret den her konvention, netop fordi det er tudetosset at overlade muligheden for bl.a. at frakende dybt kriminelle mennesker statsborgerskabet til nogle helt andre end dem, der ligesom er valgt i Danmark. Så jeg kunne egentlig bare godt tænke mig at høre ministeren om noget. Det, ministeren reelt set står og siger her fra Folketingets talerstol – og jeg er sådan set glad for, at ministeren anerkender, at det er det, der er realiteterne, hvad vi er jo nogle der har vidst længe – er, at Dansk Folkeparti faktisk er det eneste parti i Folketinget, der reelt set kan løse de massive problemer, der har været på baggrund af en forfejlet udlændingepolitik, fordi vi netop er ligeglade med konventioner som dem, ministeren tilsyneladende er så glad for.",79.0,15:59:17,10885,10806,3:00:06,3:01:25,41
Bjarne Laustsen,Tak. Så får vi et svar fra udlændinge- og integrationsministeren.,3.0,16:00:36,10888,10885,3:01:25,3:01:28,41
Kaare Dybvad Bek,"Fru Mette Thiesen har jo ret i, at Dansk Folkeparti er det eneste parti, der vil løse det på den måde, som bliver præsenteret her. Men lad os lige prøve at se på hvor mange spontane asylansøgere, der er i Danmark i øjeblikket. Hvor mange får asyl? Det er omkring 800 mennesker i løbet af et år. Vi har aldrig haft et lavere asyltal. Dengang Dansk Folkeparti havde magten i det her land, var det jo et markant højere tal, vi snakkede om. Nu, hvor Dansk Folkeparti er væk fra magten, har vi et meget lavere asyltal. Det er rigtigt – det har jeg anerkendt, og det gør jeg stadig væk gerne og vil gøre det til enhver tid – at hvis man ser det sådan, at det at træde ud at konventionerne er den eneste måde, man kan løse de udfordringer, der er med tilstrømning til Danmark, med integration osv., på, så er det klart, at Dansk Folkeparti er det eneste parti. Nu ved jeg ikke med Nye Borgerlige. Det eksisterer vel sådan formelt stadig. Men før var der to partier, og nu er der så måske i fremtiden ét parti, som er klar til at træde ud af konventionerne. Det er rigtigt, at hvis det f.eks. handler om markant at skærpe reglerne for statsborgerskab på den måde, så bliver man nødt til at træde ud af konventionerne, for at det kan lade sig gøre.",61.0,16:00:39,10949,10888,3:01:28,3:02:29,41
Bjarne Laustsen,Værsgo til spørgeren.,2.0,16:01:40,10951,10949,3:02:29,3:02:31,41
Mette Thiesen,"Tusind tak. Jeg bliver for at være helt ærlig en lille smule træt. Vi står faktisk her på 40-årsdagen for den periode, fru Pia Kjærsgaard har siddet i Folketinget, og så står ministeren simpelt hen og vrøvler og lirer den her remse af igen. Problemet, vi står med i dag, og det, vi adresserer konkret med det her, er alle de tosser, der har fået statsborgerskab, som aldrig burde have haft det, og som ligger Danmark til last. Det er jo bl.a. det, vi taler om, det er jo det vi taler om. Ministeren taler om lave asyltal. Ja, det er meget sødt og fint, at man er glad for det, det er vi da bestemt også, men det, vi også taler om her, er jo konkret, at vi skal kunne frakende dem, som har fået statsborgerskab, og som aldrig burde have haft det, deres statsborgerskab. Mener ministeren virkelig, at statsborgerskabskonventionen er til gavn for danskerne?",53.0,16:01:42,11004,10951,3:02:31,3:03:24,41
Bjarne Laustsen,Tak. Så får vi svaret fra ministeren.,1.0,16:02:35,11005,11004,3:03:24,3:03:25,41
Kaare Dybvad Bek,"Jamen det er jo endnu en omgang af den her seance med folk, der har været medlem af partier, som gladelig har stemt for statsborgerskabslovforslag. Fru Mette Thiesen har været medlem af De Konservative, som sad i regering og stemte for alle de her statsborgerskaber, og nu kommer man her med bondeanger og er ærgerlig over det, som man selv har bakket op om tidligere. Måske kigger man også lidt misundeligt til, at der nu er en regering, der har fået så godt styr på indvandringspolitikken, som den har, mens man ikke selv lykkedes med det, da man var medlem af De Konservative tilbage i 00'erne.",32.0,16:02:36,11037,11005,3:03:25,3:03:57,41
